Latitude	Longitude	Year	Date	Tavg	Tmin	Tmax	RHavg	RHmin	RHmax	Rainfall	RainHourlyMin	RainHourlyMax
-23.6	-46.6	2001	01/12/2001	21.14	17.75	24.54	74.04	36.64	93.01	26.9	0	4.8
-23.6	-46.6	2001	02/01/2001	19.61	16.06	24.23	85.68	66.63	97.61	9.2	0	2
-23.6	-46.6	2001	02/02/2001	23.92	20.76	28.04	84.33	65.27	95.6	42.9	0.1	5.8
-23.6	-46.6	2001	02/03/2001	21.52	17.27	26.2	81.2	55.82	97.25	9.2	0	1.7
-23.6	-46.6	2001	02/04/2001	21.62	18.54	26.69	87.04	64.54	99.63	66.8	0	9.3
-23.6	-46.6	2001	02/05/2001	22.98	18.18	28.1	69.11	45.13	90.96	1.9	0	0.2
-23.6	-46.6	2001	02/06/2001	19.22	15.43	24.38	87.01	56.76	99.81	0.7	0	0.1
-23.6	-46.6	2001	02/07/2001	16.47	11.66	24.08	82.14	43.66	99.87	0	0	0
-23.6	-46.6	2001	02/08/2001	16.32	11.06	23.41	81.3	47.36	99.61	0	0	0
-23.6	-46.6	2001	02/09/2001	21.28	16.97	26.38	75.35	46.83	94.44	1.3	0	0.4
-23.6	-46.6	2001	02/10/2001	20.61	19.13	23.22	87.4	79.1	96.27	48.1	0.1	3.8
-23.6	-46.6	2001	02/11/2001	17.82	15.51	21.24	83.58	64.26	95.66	10.7	0	1.1
-23.6	-46.6	2001	02/12/2001	18.11	13.44	23.26	79.59	54.38	99.1	4.2	0	1.5
-23.6	-46.6	2001	03/01/2001	19.73	16.28	23.82	88.75	72.49	98.23	15.3	0	2.2
-23.6	-46.6	2001	03/02/2001	24.5	21.33	29.25	81.16	60.37	94.27	31	0	7.4
-23.6	-46.6	2001	03/03/2001	21.12	17.19	26.54	85.37	58.98	98.12	21.5	0	3.4
-23.6	-46.6	2001	03/04/2001	20.78	17.94	24.59	86.97	64.24	99.38	17.6	0	9.3
-23.6	-46.6	2001	03/05/2001	23.72	18.85	29.1	66.69	37.79	87.9	0.2	0	0.2
-23.6	-46.6	2001	03/06/2001	18.88	15.7	23.95	87.3	60.6	99.81	0.7	0	0.1
-23.6	-46.6	2001	03/07/2001	17.17	12.04	24.75	79.02	42.17	99.8	0	0	0
-23.6	-46.6	2001	03/08/2001	16.95	11.88	23.21	84.46	55.88	98.72	0	0	0
-23.6	-46.6	2001	03/09/2001	21.59	16.63	27.47	75.62	42.15	95.95	0.1	0	0.1
-23.6	-46.6	2001	03/10/2001	19.17	15.25	23.87	74.14	50.3	95.1	3.8	0	3.8
-23.6	-46.6	2001	03/11/2001	16.13	14.21	19	83.34	72.01	92.61	17.4	0	1.9
-23.6	-46.6	2001	03/12/2001	18.85	14.07	24.96	80.3	52.72	96.58	1	0	0.4
-23.6	-46.6	2001	04/01/2001	21.02	18.31	25.32	87.51	65.36	98.07	31.5	0	5
-23.6	-46.6	2001	04/02/2001	24.22	21.4	28.55	85.12	65.82	97.22	85.1	0.1	11.4
-23.6	-46.6	2001	04/03/2001	21.69	17.68	27.12	82.95	47.96	99.37	9	0	3.4
-23.6	-46.6	2001	04/04/2001	20.4	17.6	24.52	85.58	62.1	98.75	4	0	1.2
-23.6	-46.6	2001	04/05/2001	22.91	19.3	28.21	75.01	40.24	99.44	7.1	0	2.9
-23.6	-46.6	2001	04/06/2001	19.92	16.2	25.4	86.23	58.99	99.81	0.7	0	0.1
-23.6	-46.6	2001	04/07/2001	18.92	12.46	26.09	66.52	35.07	89.61	0	0	0
-23.6	-46.6	2001	04/08/2001	17.39	13.91	22.81	86.98	58.11	99.43	0	0	0
-23.6	-46.6	2001	04/09/2001	21.3	15.97	27.83	80.44	43.36	99.43	0	0	0
-23.6	-46.6	2001	04/10/2001	19.23	13.7	25.01	66.23	43.31	86.73	0	0	0
-23.6	-46.6	2001	04/11/2001	15.76	14.26	17.97	87.24	78.4	96.39	35.3	0	4.3
-23.6	-46.6	2001	04/12/2001	19.47	15.67	24.76	82.97	57.96	96.26	3.1	0	0.5
-23.6	-46.6	2001	05/01/2001	22.79	18.36	28.02	83.52	62.55	99.63	40.5	0	6.2
-23.6	-46.6	2001	05/02/2001	23.97	21.4	27.8	86.36	65.03	99.27	68.3	0.1	11.7
-23.6	-46.6	2001	05/03/2001	22.16	18.69	27.39	83.84	57.19	99.56	32.8	0	5.5
-23.6	-46.6	2001	05/04/2001	21.36	17.97	26.12	83.79	60.46	98.01	6.7	0	0.9
-23.6	-46.6	2001	05/05/2001	16.61	12.74	19.9	65.45	31.77	96.87	98.2	0.6	4.7
-23.6	-46.6	2001	05/06/2001	20.48	16.64	25.93	84.99	54.8	99.69	0.1	0	0.1
-23.6	-46.6	2001	05/07/2001	17.76	12.29	25.71	70.02	36.62	98.36	0.1	0	0.1
-23.6	-46.6	2001	05/08/2001	16.86	12.66	22.8	85.05	55.05	99.36	0	0	0
-23.6	-46.6	2001	05/09/2001	18.68	16.1	22.74	87.57	63.82	99.5	5.5	0	0.9
-23.6	-46.6	2001	05/10/2001	18.7	13.78	24.89	78.82	52.39	98.27	0	0	0
-23.6	-46.6	2001	05/11/2001	18.17	14.34	23.41	82.58	60.18	98.15	7.7	0	4.3
-23.6	-46.6	2001	05/12/2001	21.73	16.42	28.8	73.6	37.83	96.44	4.8	0	0.7
-23.6	-46.6	2001	06/01/2001	24.23	19.89	29.2	79.2	58.53	95.4	12	0	6.2
-23.6	-46.6	2001	06/02/2001	23.43	21.12	28.25	85.46	64.31	94.85	122.5	0.7	18.8
-23.6	-46.6	2001	06/03/2001	22.66	18.5	27.09	81.52	65.71	93.91	33.3	0	5.6
-23.6	-46.6	2001	06/04/2001	23.25	18.91	28.19	81.89	56.88	99.75	4.3	0	0.9
-23.6	-46.6	2001	06/05/2001	14.52	10.63	19.07	69.15	51.79	83.9	4.7	0	4.7
-23.6	-46.6	2001	06/06/2001	19.42	14.73	25.01	74.46	51.39	92.38	0	0	0
-23.6	-46.6	2001	06/07/2001	17.29	15.41	21.32	89.42	64.7	99.11	20.1	0	1.5
-23.6	-46.6	2001	06/08/2001	16.55	11.97	22.11	85.07	58.77	99.3	0	0	0
-23.6	-46.6	2001	06/09/2001	17.54	15.7	19.71	93.45	83.37	98.68	68.3	0.1	6.1
-23.6	-46.6	2001	06/10/2001	17.07	12.93	22.45	81.33	56.86	97.8	0	0	0
-23.6	-46.6	2001	06/11/2001	20.5	15.97	26.8	81.49	49.66	99.24	0.4	0	0.4
-23.6	-46.6	2001	06/12/2001	21.87	19.86	24.9	85.81	69.11	96.42	177	0.6	13
-23.6	-46.6	2001	07/01/2001	25.04	20	30.6	71.46	40.53	95.7	1.1	0	1.1
-23.6	-46.6	2001	07/02/2001	23.07	21.46	26.36	88.09	71	95.86	42.5	0	18.9
-23.6	-46.6	2001	07/03/2001	23	20.47	27.29	81.21	65.65	92.71	55.4	0.1	14.5
-23.6	-46.6	2001	07/04/2001	21.85	19.69	24.98	87.62	69	99.14	47.5	0.7	3
-23.6	-46.6	2001	07/05/2001	15.35	13.63	18.27	83.84	67.89	93.17	15.2	0	1.4
-23.6	-46.6	2001	07/06/2001	18.68	15.59	23.12	83.02	64.48	98.32	12	0	2.2
-23.6	-46.6	2001	07/07/2001	17.63	13.75	22.99	82.76	47.72	99.3	1.5	0	1.5
-23.6	-46.6	2001	07/08/2001	17.89	13.43	24.32	81.71	45.41	99.62	0	0	0
-23.6	-46.6	2001	07/09/2001	16.31	14.18	19.26	84.56	65.69	96.01	23	0.1	6.2
-23.6	-46.6	2001	07/10/2001	16.68	13.59	22.04	83.59	60.18	96.86	0.7	0	0.1
-23.6	-46.6	2001	07/11/2001	22.76	17.02	30.19	76.53	37.81	99.43	0	0	0
-23.6	-46.6	2001	07/12/2001	22.4	20	25.82	83.86	70.7	94.69	243.5	2.5	17.7
-23.6	-46.6	2001	08/01/2001	25.86	19.98	30.76	65.3	42.52	86.9	4.4	0	0.9
-23.6	-46.6	2001	08/02/2001	23.19	20.21	28.05	86.37	60.28	99.75	15.9	0	3.2
-23.6	-46.6	2001	08/03/2001	21.37	19.92	23.51	91.28	85.43	95.25	171.7	0.1	15.9
-23.6	-46.6	2001	08/04/2001	21.21	19.28	24.61	89.22	67.47	98.82	29.5	0	3.5
-23.6	-46.6	2001	08/05/2001	16.02	13.73	20	82.3	59.25	96.73	9	0.1	1.5
-23.6	-46.6	2001	08/06/2001	18.67	16.72	22.87	89.26	63.85	99.37	33.4	0.3	2.6
-23.6	-46.6	2001	08/07/2001	17.86	12.65	23.81	80.45	46.33	99.42	0	0	0
-23.6	-46.6	2001	08/08/2001	16.49	13.41	20.7	85.74	63.9	99.62	0	0	0
-23.6	-46.6	2001	08/09/2001	17.4	12.38	25.13	83.1	50.99	97.72	1.4	0	1.4
-23.6	-46.6	2001	08/10/2001	16.98	14.82	20.43	88.06	73.93	98.54	37.6	0	6.7
-23.6	-46.6	2001	08/11/2001	23.65	18.07	31.83	75.33	37.82	95.77	4.4	0	0.8
-23.6	-46.6	2001	08/12/2001	22.75	18.66	27.81	83.94	60.09	98.39	64.1	0.1	17.8
-23.6	-46.6	2001	09/01/2001	24.66	20.43	29.51	75.68	56.58	90.38	59.9	0	10
-23.6	-46.6	2001	09/02/2001	22.26	20.38	25.35	90.98	76.44	99.57	100.1	0	13.6
-23.6	-46.6	2001	09/03/2001	21.96	19.97	25.31	85.53	69.11	97.01	76.8	0.1	16.2
-23.6	-46.6	2001	09/04/2001	21.91	18.84	27.13	84.83	59.72	99.01	8	0	3.5
-23.6	-46.6	2001	09/05/2001	17.49	11.95	25.16	77.42	41.37	99.67	0.5	0	0.5
-23.6	-46.6	2001	09/06/2001	18.97	16.13	23.54	84.47	49.41	99.43	12.6	0	2.7
-23.6	-46.6	2001	09/07/2001	18.52	14.1	24.05	77.77	40.81	99.37	0	0	0
-23.6	-46.6	2001	09/08/2001	15.97	12.46	21.18	85.72	56.39	99.35	3.3	0	0.2
-23.6	-46.6	2001	09/09/2001	18.82	14.97	24.27	86.06	61.45	99.49	4.3	0	0.2
-23.6	-46.6	2001	09/10/2001	18.49	15.13	23.59	88.38	69.16	99.42	32.8	0.1	6.9
-23.6	-46.6	2001	09/11/2001	20.88	17.52	26.16	79.64	56.87	95	2.3	0	0.8
-23.6	-46.6	2001	09/12/2001	21.64	19.24	24.58	90.09	78.76	98.4	309.8	0	29
-23.6	-46.6	2001	10/01/2001	23.33	19.81	28.31	81.71	60.86	94.74	61.2	0	10.5
-23.6	-46.6	2001	10/02/2001	22.53	20.66	25.68	87.57	76.92	93.25	158.3	0.3	13.8
-23.6	-46.6	2001	10/03/2001	21.17	19.31	24.66	88.98	75.6	95.13	144.1	0	21.2
-23.6	-46.6	2001	10/04/2001	23.38	20.02	27.96	82.23	63.12	97.32	9.6	0	1.5
-23.6	-46.6	2001	10/05/2001	19.44	15.32	24.62	71.83	52.19	84.78	10.9	0	2.7
-23.6	-46.6	2001	10/06/2001	17.79	15.45	22.22	91.07	66.72	99.62	20.6	0	3.7
-23.6	-46.6	2001	10/07/2001	18.68	13.97	24.74	74.15	36.96	99.74	0	0	0
-23.6	-46.6	2001	10/08/2001	15.65	12.39	21.15	85.94	54.62	99.55	0.9	0	0.2
-23.6	-46.6	2001	10/09/2001	20.26	15.98	28.14	81.6	47.14	98.87	0.2	0	0.2
-23.6	-46.6	2001	10/10/2001	19.96	17.07	24.07	86.29	70.21	96.33	36.4	0	4.7
-23.6	-46.6	2001	10/11/2001	22.51	17.54	29.34	74.06	47.2	94.34	3.3	0	0.4
-23.6	-46.6	2001	10/12/2001	21.82	19.5	25.39	89.79	76.61	99.26	101	0.3	29.3
-23.6	-46.6	2001	11/01/2001	23.82	20.72	27.89	74.03	55.44	88.85	23.5	0	8.8
-23.6	-46.6	2001	11/02/2001	23.87	19.44	28.76	76.32	54.8	92.84	14.2	0	13.7
-23.6	-46.6	2001	11/03/2001	20.96	18.74	24.97	90.53	69.73	98.76	52.9	0	21.2
-23.6	-46.6	2001	11/04/2001	22.29	19.78	25.74	89.45	78.06	96.77	29	0	2.9
-23.6	-46.6	2001	11/05/2001	18.39	17.2	20.02	90.12	83.46	98.06	117	0	10.6
-23.6	-46.6	2001	11/06/2001	17.28	15.77	20.51	90.83	73.15	99.11	23	0	3.7
-23.6	-46.6	2001	11/07/2001	18.9	12.75	25.51	61.92	37.76	87.5	0	0	0
-23.6	-46.6	2001	11/08/2001	15.52	12.92	19.76	86.76	60.46	98.57	3	0	0.4
-23.6	-46.6	2001	11/09/2001	16.64	14.06	18.5	90.06	79.82	97.63	103.9	0	7.7
-23.6	-46.6	2001	11/10/2001	19.32	16.54	23.46	91.91	75.67	99.81	44.3	0	4.7
-23.6	-46.6	2001	11/11/2001	23.71	20.74	28.33	77.16	56.1	93.06	31.8	0	5.4
-23.6	-46.6	2001	11/12/2001	22	19.91	26.17	89.3	69.83	99.32	102.5	0	13
-23.6	-46.6	2001	12/01/2001	21.92	20.07	24.26	86.85	75.33	92.93	59.8	0	7
-23.6	-46.6	2001	12/02/2001	24.85	21.09	29.76	77.13	55.29	91.05	15.4	0	3.1
-23.6	-46.6	2001	12/03/2001	21.31	18.76	25.4	86.2	64.6	98.51	19.8	0	4.9
-23.6	-46.6	2001	12/04/2001	20.71	17.84	23.74	84.11	61.17	98.03	16	0	2.9
-23.6	-46.6	2001	12/05/2001	16.63	15.88	17.95	95.29	86.58	99.49	95.3	0.8	12.1
-23.6	-46.6	2001	12/06/2001	17.5	14.77	22.27	85.03	54.44	98.78	2.7	0	2.7
-23.6	-46.6	2001	12/07/2001	14.61	11.35	20.31	84.28	52.51	96.76	247.8	0	16.4
-23.6	-46.6	2001	12/08/2001	16.23	12.71	21.2	84.09	54.85	98.2	0.4	0	0.4
-23.6	-46.6	2001	12/09/2001	13.8	11.11	17.68	79.59	62.49	93.35	9.3	0	7.7
-23.6	-46.6	2001	12/10/2001	19.35	17.26	22.84	92.31	79.58	99.68	12.5	0	4.3
-23.6	-46.6	2001	12/11/2001	20.91	19.23	22.38	93.67	87.95	95.74	115.6	0.5	10.1
-23.6	-46.6	2001	12/12/2001	22.03	20.04	26.16	88.3	65.31	99.2	64.8	0	13
-23.6	-46.6	2001	13/01/2001	21.91	19.81	26.35	88.06	69.74	97.97	33.1	0	7.1
-23.6	-46.6	2001	13/02/2001	22.83	20.94	25.79	86.35	70.89	94.74	67.9	0	6.6
-23.6	-46.6	2001	13/03/2001	22.73	19.46	27.81	84.57	60.41	97.36	9.1	0	2.2
-23.6	-46.6	2001	13/04/2001	17.6	14.3	22.34	82.71	55.4	99.36	1.2	0	0.8
-23.6	-46.6	2001	13/05/2001	16.34	14.52	19.06	92.7	79.04	99.43	411.8	1.8	23.4
-23.6	-46.6	2001	13/06/2001	18.07	14.59	23.26	82.79	47.2	99.62	0	0	0
-23.6	-46.6	2001	13/07/2001	11.51	10.12	13.87	83.1	70.37	92.96	28.7	0.1	16.5
-23.6	-46.6	2001	13/08/2001	16.96	13.26	22.82	81.72	45.5	98.72	0.5	0	0.1
-23.6	-46.6	2001	13/09/2001	17.28	11.92	25.76	76.6	54.76	91.3	0.1	0	0.1
-23.6	-46.6	2001	13/10/2001	19.09	16.21	23.9	86.32	60.24	98.99	2.8	0	1
-23.6	-46.6	2001	13/11/2001	19.59	17.17	22.92	86.61	68.2	96.78	27.6	0.1	10.2
-23.6	-46.6	2001	13/12/2001	21.3	19.9	23.51	88.06	74.78	95.64	89	0.1	12.9
-23.6	-46.6	2001	14/01/2001	21.49	18.08	27.05	87.22	59.85	99.81	48	0	8.3
-23.6	-46.6	2001	14/02/2001	22.74	20.04	26.3	82.83	64.17	96.31	25.2	0.2	7.2
-23.6	-46.6	2001	14/03/2001	23.27	19.68	28.02	83.85	54.09	99.69	4.6	0	1.2
-23.6	-46.6	2001	14/04/2001	19.08	16.23	24.63	83.14	51.12	97.23	3.1	0	0.4
-23.6	-46.6	2001	14/05/2001	14.59	13.07	16.41	89.66	79.4	95.66	68.9	0.1	23.6
-23.6	-46.6	2001	14/06/2001	18.63	13.93	23.97	78.53	46.32	99.3	0	0	0
-23.6	-46.6	2001	14/07/2001	13.53	9.23	19.66	81.12	60.7	95.06	0.6	0	0.6
-23.6	-46.6	2001	14/08/2001	17.06	11.67	23.24	77.3	39.84	97.66	0.1	0	0.1
-23.6	-46.6	2001	14/09/2001	19.81	18.14	22.74	86.31	75.99	93.85	89.8	0	11.1
-23.6	-46.6	2001	14/10/2001	18.44	14.71	23.45	85.11	62.22	98.21	5.4	0	0.7
-23.6	-46.6	2001	14/11/2001	20.49	17	25.53	85.03	67.34	95.9	113.5	0	16.4
-23.6	-46.6	2001	14/12/2001	21.29	19.86	23.65	84.9	73.74	93.69	270.3	1.1	15.6
-23.6	-46.6	2001	15/01/2001	22.23	18.25	27.29	84.16	58.43	98.88	74	0	10.1
-23.6	-46.6	2001	15/02/2001	23.07	20.56	27.22	81.71	63.94	91.63	27.5	0	4
-23.6	-46.6	2001	15/03/2001	23.46	20.22	27.84	85.15	61.78	99.27	14.4	0	2.2
-23.6	-46.6	2001	15/04/2001	19.43	16.07	24.31	86.18	60.15	99.36	5.9	0	0.9
-23.6	-46.6	2001	15/05/2001	13.65	12.57	15.2	87.69	77.12	93.62	24.7	0.1	4.3
-23.6	-46.6	2001	15/06/2001	18.79	13.37	24.83	74.54	46.04	97.11	0	0	0
-23.6	-46.6	2001	15/07/2001	16.22	11.4	23.88	84.4	46.7	99.54	0	0	0
-23.6	-46.6	2001	15/08/2001	16.78	11.53	22.95	80.49	44.99	98.66	0	0	0
-23.6	-46.6	2001	15/09/2001	18.54	15.72	19.91	92.33	79.57	99.31	271.3	0	21.6
-23.6	-46.6	2001	15/10/2001	18.27	13.97	24.12	84.08	59	97.76	3.1	0	0.7
-23.6	-46.6	2001	15/11/2001	21.48	19.82	24.7	88.72	76.76	94.99	84.5	0	16.4
-23.6	-46.6	2001	15/12/2001	20.17	18.58	21.86	91.97	86.11	97.89	185	0.1	19
-23.6	-46.6	2001	16/01/2001	23.47	19.1	27.95	78.72	49.4	98.52	12	0	10.1
-23.6	-46.6	2001	16/02/2001	23.29	20.34	27.96	82.31	61.77	94.39	40.1	0	7.9
-23.6	-46.6	2001	16/03/2001	23.65	20.09	28.48	83.58	55.24	99.51	5.2	0	2.2
-23.6	-46.6	2001	16/04/2001	19.19	16.53	23.68	83.75	53.93	99.56	0.9	0	0.9
-23.6	-46.6	2001	16/05/2001	14.85	13.5	16.62	94.75	89.31	98.53	225.5	0	18.9
-23.6	-46.6	2001	16/06/2001	19.17	13.89	25.45	65.43	39.44	86.24	0	0	0
-23.6	-46.6	2001	16/07/2001	18.5	13.59	25.05	76.55	38.31	99.62	2.2	0	0.1
-23.6	-46.6	2001	16/08/2001	16.89	13.23	22.14	81.64	49.84	98.77	0	0	0
-23.6	-46.6	2001	16/09/2001	14.51	9.84	17.92	85.34	66.47	98.4	39.8	0	21.6
-23.6	-46.6	2001	16/10/2001	17.92	14.85	22.93	85.01	62.85	98.78	4.4	0	0.6
-23.6	-46.6	2001	16/11/2001	19.85	18.01	21.77	91.45	79.07	99.5	705.1	1.2	37
-23.6	-46.6	2001	16/12/2001	19.59	17.57	23.08	92.79	77.37	98.75	138.4	0	19
-23.6	-46.6	2001	17/01/2001	23.56	19.64	27.98	81.68	56.14	98.77	13.1	0	1.9
-23.6	-46.6	2001	17/02/2001	22.32	19.92	26.36	88.85	70.61	98.71	102.3	0	14.2
-23.6	-46.6	2001	17/03/2001	23.08	21.23	27.18	90.1	70.25	99.57	41.9	0	6.9
-23.6	-46.6	2001	17/04/2001	17.94	13.36	23.85	81.47	50.27	98.78	0	0	0
-23.6	-46.6	2001	17/05/2001	16.5	13.33	20.26	88.11	71.09	99.8	22.9	0	19.2
-23.6	-46.6	2001	17/06/2001	19.21	15.49	23.75	62.15	46.8	90.73	1.8	0	0.7
-23.6	-46.6	2001	17/07/2001	18.06	11.9	24.7	63.53	32.51	88.06	0.1	0	0.1
-23.6	-46.6	2001	17/08/2001	17.23	12.08	23.4	76.58	40.65	97.15	0	0	0
-23.6	-46.6	2001	17/09/2001	10.87	8.31	13.86	77.51	71.16	94.54	16.7	0	2.1
-23.6	-46.6	2001	17/10/2001	17.65	14.51	22.77	87.04	65.4	96.82	73.5	0	11
-23.6	-46.6	2001	17/11/2001	19.11	17.25	22.47	91.5	80.72	97.26	79.4	0.1	37.1
-23.6	-46.6	2001	17/12/2001	21.77	18.51	26.64	85.7	64.63	97.41	36.4	0.1	17.1
-23.6	-46.6	2001	18/01/2001	23.88	20.1	28.7	81.15	52.69	99.51	9.9	0	1.9
-23.6	-46.6	2001	18/02/2001	23.76	19.8	29.6	81.29	51.49	97.43	27	0	14.2
-23.6	-46.6	2001	18/03/2001	22.43	19.2	26.61	87.14	71.16	98.22	148.6	0	16
-23.6	-46.6	2001	18/04/2001	18.97	15.28	24.44	83.94	56.3	99.74	1.2	0	0.2
-23.6	-46.6	2001	18/05/2001	13.89	9.62	18.38	74.21	52.28	87.85	0.4	0	0.4
-23.6	-46.6	2001	18/06/2001	13.35	11.73	17.43	94.66	90.27	97.76	123.2	0.2	12.2
-23.6	-46.6	2001	18/07/2001	18.5	13	26.06	63.2	40.23	78.58	0	0	0
-23.6	-46.6	2001	18/08/2001	18.69	12.8	25.64	69.74	34.49	98.02	0	0	0
-23.6	-46.6	2001	18/09/2001	12.99	10.19	17.53	82.68	59.23	96.38	18.8	0.1	2.1
-23.6	-46.6	2001	18/10/2001	18.75	16.19	22.39	90.95	78.36	98.86	141.9	0.1	13.6
-23.6	-46.6	2001	18/11/2001	18.25	16.35	21.13	91.33	78.89	97.92	60.4	0.1	5.7
-23.6	-46.6	2001	18/12/2001	23.23	19.19	28.46	77.26	48.26	95.56	10.8	0.1	2.3
-23.6	-46.6	2001	19/01/2001	24.57	20.96	29.01	82.08	55.13	99.57	16.9	0	2.5
-23.6	-46.6	2001	19/02/2001	24.46	21.11	29.09	81.42	54.13	98.97	6.2	0	2.5
-23.6	-46.6	2001	19/03/2001	22.43	19.52	27.11	84.35	66.94	94.34	61.8	0	16
-23.6	-46.6	2001	19/04/2001	21.34	16.85	27.33	76.25	39.8	98.69	0.2	0	0.2
-23.6	-46.6	2001	19/05/2001	14.94	12.16	18.64	87.73	69.09	98.19	2.8	0	0.4
-23.6	-46.6	2001	19/06/2001	14.02	12.12	16.29	92.48	86.48	96.69	67.5	0.3	12.6
-23.6	-46.6	2001	19/07/2001	19.84	14.68	26.84	63.29	40.61	77.43	2	0	0.2
-23.6	-46.6	2001	19/08/2001	19.35	13.27	26.43	67.92	37.54	86.58	0	0	0
-23.6	-46.6	2001	19/09/2001	14.64	10.23	20.91	79.18	45.78	98.47	1.1	0	1.1
-23.6	-46.6	2001	19/10/2001	19.3	15.28	24.22	87.97	66.76	99.11	30.4	0	13.6
-23.6	-46.6	2001	19/11/2001	19.45	16.41	23.5	86.81	71.98	95.9	27.4	0	5.1
-23.6	-46.6	2001	19/12/2001	23.4	18.87	29.05	78.15	45.3	97.72	2.4	0	0.6
-23.6	-46.6	2001	20/01/2001	22.93	19.17	27.44	80.1	53.84	98.66	19.5	0.1	2.5
-23.6	-46.6	2001	20/02/2001	23.22	21.39	27.35	89.44	71.4	98.37	32.2	0	4.8
-23.6	-46.6	2001	20/03/2001	21.69	19.15	27.24	89.85	65.74	99.69	86.2	0	13.4
-23.6	-46.6	2001	20/04/2001	21.6	15.75	27.96	65.96	37.93	86.2	0	0	0
-23.6	-46.6	2001	20/05/2001	16.09	13.75	20.56	85.58	59.55	98.46	6	0.1	0.5
-23.6	-46.6	2001	20/06/2001	14.22	11.4	15.21	88.97	73.87	96.14	6.6	0	4.8
-23.6	-46.6	2001	20/07/2001	20.67	15.48	27.35	61.29	38.39	79.53	0.2	0	0.2
-23.6	-46.6	2001	20/08/2001	19.2	14.39	25.25	77.31	44.08	94.55	0.7	0	0.2
-23.6	-46.6	2001	20/09/2001	16.15	11.24	22.15	80.59	47.42	98.49	2.2	0	1
-23.6	-46.6	2001	20/10/2001	19.63	17.58	22.81	87.69	71.26	99.43	332.6	1.6	21.6
-23.6	-46.6	2001	20/11/2001	20.63	18.11	24.64	89.2	74.85	97.34	27	0	3.3
-23.6	-46.6	2001	20/12/2001	23.4	19.61	28.29	83.18	52.42	99.2	17.3	0	2.9
-23.6	-46.6	2001	21/01/2001	21.25	18.59	25.83	84.14	57.38	99.38	30.5	0	4.7
-23.6	-46.6	2001	21/02/2001	22.62	19.15	27.45	83.24	58.36	99.44	7	0	4.8
-23.6	-46.6	2001	21/03/2001	21.78	18.41	27.25	89.48	66.24	99.75	61.7	0	13.4
-23.6	-46.6	2001	21/04/2001	22.07	16.49	29.1	66.22	36.22	85	0	0	0
-23.6	-46.6	2001	21/05/2001	16.76	14	21.98	80.71	53.07	98.91	1.4	0	0.3
-23.6	-46.6	2001	21/06/2001	10.1	6.14	14.6	73.24	49.99	91.17	0.2	0	0.2
-23.6	-46.6	2001	21/07/2001	21.32	18.32	26.17	61.69	49.48	89.43	0.6	0	0.1
-23.6	-46.6	2001	21/08/2001	17.01	15.13	19.4	89.24	75.66	96.68	29.4	0	3.3
-23.6	-46.6	2001	21/09/2001	16.12	11.58	21.26	85.76	59.95	99.21	10.8	0	1.5
-23.6	-46.6	2001	21/10/2001	20.36	15.79	26.52	79.62	47.42	99.68	21.7	0	21.6
-23.6	-46.6	2001	21/11/2001	21.17	17.46	26.03	85.08	61.28	99.25	7.4	0	3
-23.6	-46.6	2001	21/12/2001	22.85	19.79	26.73	84.92	68.9	98.34	64.4	0	8.2
-23.6	-46.6	2001	22/01/2001	21.78	18.39	26.35	81.49	56.35	98.88	8.6	0	4.8
-23.6	-46.6	2001	22/02/2001	22.89	19.65	27.49	85.3	61.51	99.57	15.4	0	3.3
-23.6	-46.6	2001	22/03/2001	23.88	20.1	29.35	80.57	49.98	99.75	8.5	0	8.5
-23.6	-46.6	2001	22/04/2001	22.82	18.52	29.07	74.94	39.32	99.07	3.3	0	0.7
-23.6	-46.6	2001	22/05/2001	17.21	13.24	22.78	73.29	53	87.08	1.8	0	1.2
-23.6	-46.6	2001	22/06/2001	10.46	7.33	14.45	88.71	70.62	99.79	0	0	0
-23.6	-46.6	2001	22/07/2001	15.31	13.36	17.97	92.49	84.33	99.11	159	0.4	9.3
-23.6	-46.6	2001	22/08/2001	14.95	13.16	17.75	94.25	84.14	98.12	384.7	1.2	22.5
-23.6	-46.6	2001	22/09/2001	17.34	15.26	21.28	86.16	62.95	97.53	16.9	0	3.3
-23.6	-46.6	2001	22/10/2001	20.11	17.75	23.98	83.61	65.29	96.77	293.8	0.4	17.2
-23.6	-46.6	2001	22/11/2001	22.75	18.43	27.86	83.08	58.45	99.57	20.3	0	3.6
-23.6	-46.6	2001	22/12/2001	22.57	20.64	25.13	84.76	73.61	90.91	76.6	0	9.9
-23.6	-46.6	2001	23/01/2001	21.89	18.53	27.21	86.65	62.95	97.65	89.2	0	15.1
-23.6	-46.6	2001	23/02/2001	23.67	20.87	28.08	86.34	67.13	99.45	35.8	0	5
-23.6	-46.6	2001	23/03/2001	24.75	20.37	30	72.12	50.33	90.22	7.6	0	1.4
-23.6	-46.6	2001	23/04/2001	23.77	18.72	30.06	71.43	45.2	90.63	2.6	0	0.7
-23.6	-46.6	2001	23/05/2001	16.98	14.36	19.81	87.74	73.76	97.6	18	0.2	1.7
-23.6	-46.6	2001	23/06/2001	13.91	9.95	19.45	89.7	70.71	98.09	6.2	0	0.7
-23.6	-46.6	2001	23/07/2001	12.31	11.52	13.13	91.05	86.94	95.98	66.3	0.2	9.4
-23.6	-46.6	2001	23/08/2001	17.34	13.55	23.16	83.08	58.42	99.22	197.4	1.3	23.4
