Date	Time	T	I	N	S	U
15/01/2017	00:05:00	3.464468479	0	0.010073219	22.54566383	0.016453546
15/01/2017	01:05:00	3.376856089	0	0.01032451	22.51426697	0.023088311
15/01/2017	02:05:00	3.276646376	0	0.010598022	22.47604179	0.029351467
15/01/2017	03:05:00	3.162004471	0	0.010782486	22.44678497	0.040339555
15/01/2017	04:05:00	3.023965597	0	0.010910549	22.4252491	0.054677631
15/01/2017	05:05:00	2.929015398	0	0.010876105	22.4289875	0.067833522
15/01/2017	06:05:00	2.92896986	0	0.0106482	22.46861076	0.073376436
15/01/2017	07:05:00	2.980057716	0	0.010404346	22.51179886	0.067408656
15/01/2017	08:05:00	3.120982885	0	0.010196978	22.54436684	0.057738379
15/01/2017	09:05:00	3.310975552	36.4227066	0.010012407	22.56523514	0.047588996
