fileNumber	cropAtStart	cropHalfways	k	propExposedImmigrants	lethalTime	immunityCost	cadaverDuration	timeAcceleration	sporulationOn	transmissionEfficiency	BiocontrolSuccess
27	28.6065	829.808	29	0.48267	55.9955	0.146799	62.1462	1.60541	90.6382	0.265395	1
34	21.712	798.999	23	0.158561	67.6441	0.256958	88.6948	2.32378	86.7151	0.484615	1
7	27.6056	801.699	19	0.324576	77.6552	0.265337	92.4198	2.48388	86.5064	0.374503	1
4	15.8303	816.485	24	0.391921	50.2112	0.333464	60.3474	1.72683	85.9257	0.439103	1
11	14.1983	792.492	27	0.450277	50.4486	0.0230675	56.9538	1.78789	85.9377	0.423398	1
26	21.247	812.844	22	0.652126	69.4143	0.253643	80.7715	2.05744	87.475	0.472054	1
23	20.9276	831.273	15	0.443191	63.9361	0.277822	76.7611	1.65247	85.1343	0.375038	1
9	23.3299	822.629	22	0.478987	69.0893	0.243767	101.067	2.38901	86.759	0.29504	1
8	24.9469	769.904	29	0.373935	62.5453	0.216414	71.9333	1.81176	84.2771	0.41124	1
21	20.5133	801.161	29	0.457831	51.7641	0.126532	65.7827	1.9153	82.813	0.326886	1
18	15.2052	807.694	23	0.604622	53.8348	0.228671	84.4492	2.80326	93.7985	0.409435	1
37	22.9297	839.609	17	0.653082	52.2986	0.188108	63.5433	2.27634	85.4426	0.403895	1
27	18.1128	795.015	17	0.437204	60.0224	0.249714	66.5206	1.82771	92.7696	0.480675	1
1	25.0053	809.456	24	0.529874	55.0354	0.117185	58.7126	2.20172	93.7891	0.391462	1
4	25.9881	779.265	24	0.562216	72.6841	0.370074	101.045	2.00185	86.6408	0.381054	1
24	21.4606	823.274	26	0.299331	51.0659	0.203219	82.9032	1.89341	86.9633	0.254689	1
7	25.0294	805.778	15	0.449128	56.0128	0.394161	91.0822	2.5772	83.9817	0.336231	1
1	25.3916	805.163	29	0.473197	77.8335	0.214599	92.5948	1.79346	83.9871	0.247595	1
4	26.6143	829.416	30	0.43462	56.319	0.311478	86.0923	2.22372	86.2683	0.339879	1
22	29.7676	795.769	23	0.322408	73.2949	0.153073	76.441	1.66545	91.3351	0.351603	1
25	27.8629	815.819	23	0.501471	70.6767	0.106024	71.2231	1.35588	88.3683	0.302903	1
11	21.1745	839.437	15	0.511968	82.9098	0.326042	82.463	2.59019	91.5412	0.467345	1
4	29.6409	844.916	15	0.150009	79.1318	0.27253	72.9008	1.34318	84.1364	0.313554	1
27	24.2165	808.914	27	0.339652	58.1702	0.0921935	76.7224	2.07892	91.2296	0.275334	1
31	27.5387	752.316	18	0.637358	74.8637	0.138798	73.6653	1.6013	85.168	0.40402	1
15	28.5547	822.079	25	0.326629	74.378	0.325219	94.6345	2.12035	88.1821	0.35044	1
37	20.3458	840.24	18	0.414929	56.7057	0.247488	70.608	1.59381	87.5417	0.283919	1
7	23.7081	817.148	26	0.381557	74.6513	0.053883	105.263	2.06581	84.2354	0.381978	1
7	14.7376	842.653	24	0.164694	61.8622	0.267205	91.5194	2.26813	87.1576	0.486955	1
11	23.3501	830.193	23	0.224798	66.9954	0.112649	66.5773	1.68084	89.5261	0.472933	1
32	24.404	798.572	21	0.483133	58.2055	0.295551	80.4201	2.34352	87.1171	0.434683	1
37	20.129	828.463	25	0.402892	72.5834	0.071897	87.5875	1.94039	91.9908	0.466	1
28	18.4961	825.585	22	0.416025	56.9849	0.108024	105.778	2.35288	84.6249	0.418786	1
23	20.9276	831.273	15	0.443191	63.9361	0.277822	76.7611	1.81731	90.4443	0.375038	1
1	27.8099	799.978	29	0.235543	53.9839	0.203471	85.2179	1.92993	85.0684	0.282447	1
5	28.03	781.546	24	0.616481	82.4205	0.215409	83.2655	1.52637	88.9841	0.416404	1
23	15.674	814.457	20	0.483211	51.3939	0.286689	107.033	2.29894	83.8905	0.395817	1
21	21.3105	842.122	30	0.340612	74.4973	0.216384	84.9042	1.66213	90.9618	0.373486	1
35	21.6454	770.527	28	0.269551	63.5846	0.128061	107.882	2.15659	89.9508	0.448233	1
7	22.9324	804.596	18	0.416293	67.2841	0.10334	82.015	1.68426	87.8982	0.463707	1
25	21.5543	814.3	27	0.554874	76.222	0.152015	87.8476	1.45102	85.7695	0.35841	1
23	22.113	845.305	26	0.580044	77.0685	0.243296	106.94	2.14752	91.8282	0.390434	1
38	29.3162	841.469	21	0.514307	77.3627	0.162352	85.5486	1.35818	91.1921	0.299922	1
39	25.7946	805.519	29	0.372602	70.5864	0.033057	80.7097	1.54123	83.6159	0.299119	1
11	24.6189	825.683	30	0.338327	80.1325	0.285441	82.6816	1.35008	82.4436	0.273548	1
4	21.5753	815.931	22	0.361213	54.1204	0.18348	89.2607	1.62996	87.4611	0.263082	1
21	25.8003	813.513	27	0.461673	59.4219	0.285272	76.8651	1.43801	89.3358	0.186263	1
7	21.2378	791.898	23	0.412985	62.4304	0.357796	98.8167	1.87163	93.352	0.347707	1
11	20.511	817.47	30	0.537998	67.5502	0.181629	80.3417	2.11852	89.376	0.311092	1
15	27.17	809.293	26	0.594227	69.3583	0.32286	78.5077	1.33355	88.319	0.362728	1
18	17.0711	810.861	29	0.455022	58.7962	0.200489	80.2397	1.49416	88.8847	0.429327	1
26	10.715	776.107	28	0.388911	58.2688	0.156509	93.1682	1.90045	84.1804	0.47665	1
11	26.1783	824.895	29	0.251914	81.784	0.0672307	105.861	2.08455	89.1552	0.358867	1
31	21.5054	808.627	19	0.498306	63.2765	0.196455	94.3984	1.74447	92.5338	0.30957	1
31	18.9273	787.521	16	0.248793	54.1724	0.0999656	103.465	1.95098	88.8982	0.361128	1
1	22.19	807.954	23	0.450207	58.648	0.0151489	78.4433	1.55071	91.6518	0.312163	1
39	24.8586	754.015	23	0.334836	55.8737	0.0455505	61.2293	1.18713	83.0392	0.398968	1
24	18.2951	829.3	30	0.399088	58.1632	0.295229	69.8386	1.23695	90.5011	0.283701	1
31	24.8996	846.425	25	0.221722	73.5804	0.148103	108.331	1.62522	83.218	0.271162	1
39	27.9317	815.479	29	0.625632	76.5213	0.371824	100.803	2.0988	85.9451	0.28858	1
24	16.9372	802.447	19	0.669599	54.3471	0.27968	98.7523	1.88612	92.4046	0.382598	1
28	18.3108	824.8	21	0.439338	51.9765	0.325062	82.7057	1.68712	87.7306	0.29728	1
22	23.6466	847.327	26	0.27701	65.9019	0.165933	101.728	1.71443	89.574	0.319199	1
23	26.7973	752.422	30	0.457449	71.5043	0.376866	102.963	1.55917	89.1891	0.425698	1
1	22.0461	820.611	18	0.241634	53.9522	0.0807084	93.5831	1.75933	89.7248	0.286884	1
22	21.9756	832.986	19	0.340493	52.7312	0.309137	80.1637	2.03942	87.9961	0.462938	1
37	17.8919	843.328	29	0.506289	69.6467	0.0751578	89.7697	1.43977	92.3332	0.378799	1
24	12.8598	791.326	15	0.338472	53.5181	0.300587	86.1789	1.51994	86.8282	0.38762	1
27	25.7833	759.85	30	0.330375	63.6031	0.19036	77.2991	1.12226	88.1608	0.30696	1
14	22.0124	768.434	19	0.28974	63.1532	0.339409	85.7577	1.31447	85.5427	0.353047	1
34	27.2566	807.729	15	0.33391	57.9777	0.272129	104.638	1.60281	87.7937	0.268372	1
1	26.8462	793.348	16	0.335834	62.7231	0.214794	87.9169	1.37922	90.878	0.413562	1
27	14.3212	785.752	24	0.663813	54.4987	0.145076	76.9352	1.38692	85.9156	0.378398	1
1	13.9867	806.606	18	0.298584	55.1017	0.176083	101.54	1.85402	90.4371	0.46262	1
26	27.5989	777.426	23	0.441042	61.1035	0.0449886	102.293	1.69034	93.5524	0.321399	1
15	21.8119	779.162	25	0.525029	62.2182	0.158434	91.7549	1.35932	84.0166	0.360224	1
21	20.1513	809.166	22	0.33109	61.5018	0.253558	100.675	1.79048	90.5941	0.406562	1
26	29.0325	770.577	30	0.385339	52.0158	0.0213076	81.4685	1.19828	88.706	0.247612	1
27	13.7074	788.12	20	0.242278	54.0051	0.160536	80.3133	1.16444	89.3732	0.419779	1
21	18.972	809.519	24	0.284779	52.4368	0.362469	77.4722	1.29379	89.4683	0.315768	1
27	20.1602	848.293	19	0.463923	50.1306	0.161239	101.757	1.1347	89.8102	0.218469	1
29	26.2673	787.755	28	0.533645	57.4699	0.199941	91.3375	2.12983	83.4735	0.374649	1
23	15.674	814.457	17	0.483211	51.3939	0.286689	107.033	1.48819	83.8905	0.395817	1
21	14.6894	799.562	29	0.645539	50.0328	0.25298	96.7191	1.29205	89.617	0.350233	1
27	22.5334	811.711	27	0.465407	74.565	0.396382	77.5346	2.54542	87.8042	0.364278	1
31	15.16	833.003	27	0.569581	74.4024	0.268036	88.5393	2.65904	88.6939	0.401326	1
28	27.9467	807.253	21	0.329758	53.2821	0.173759	75.1901	2.8217	93.8425	0.476029	1
8	24.875	841.651	23	0.426223	73.1342	0.0254846	72.4627	2.0814	89.4951	0.386598	1
7	26.1476	783.406	21	0.2741	70.2343	0.348814	74.7347	2.33116	84.1662	0.348197	1
27	21.8911	767.982	16	0.365745	57.9777	0.258263	61.3118	2.22945	81.852	0.425383	1
33	29.1783	790.222	29	0.505667	64.6323	0.0255486	100.538	2.75343	89.259	0.285258	1
7	26.6627	786.666	22	0.43125	73.5609	0.387999	61.4934	1.7379	83.7491	0.317729	1
27	20.7989	788.297	23	0.671939	69.9793	0.15672	55.2582	1.72803	83.5206	0.474275	1
35	28.7644	789.382	26	0.396507	57.7304	0.331602	54.5787	2.17851	90.618	0.392247	1
24	23.3602	805.258	30	0.374251	77.8109	0.262557	90.0092	2.08583	89.9515	0.409038	1
23	28.1499	849.286	24	0.561438	92.5871	0.28327	86.9976	1.97604	89.2978	0.374236	1
11	27.4257	840.525	20	0.315238	70.9731	0.340741	57.4815	1.89545	90.4127	0.387863	1
1	14.3746	847.122	29	0.483804	74.4838	0.188272	76.1464	1.92071	85.2854	0.370129	1
18	24.5236	822.388	15	0.580712	53.7809	0.017399	62.7302	1.79458	87.8326	0.249549	1
15	26.7383	759.76	30	0.486062	55.7239	0.276126	67.2481	2.18096	87.4957	0.282647	1
9	14.967	794.811	26	0.540082	55.1769	0.14144	84.3262	2.49043	88.0338	0.393576	1
1	26.7525	808.733	29	0.407166	84.4082	0.25856	95.6487	2.33879	82.6159	0.288681	1
1	17.6997	779.843	20	0.425569	70.577	0.179333	68.1619	2.35016	89.2914	0.447662	1
31	15.2944	797.005	18	0.239297	65.9852	0.213476	60.4109	1.65676	90.0578	0.468994	1
21	19.38	794.826	15	0.606265	67.6297	0.277228	87.3767	2.1355	84.8095	0.427736	1
1	28.9141	847.599	16	0.6457	80.7422	0.263562	100.867	2.58529	92.9998	0.246547	1
25	27.5211	811.06	21	0.515546	80.5385	0.115336	89.9519	1.78983	89.7904	0.414326	1
38	17.079	815.044	29	0.594725	56.3775	0.150586	91.4768	2.26422	89.0414	0.420149	1
11	19.5202	796.825	21	0.510924	65.0067	0.25682	75.7033	2.12478	84.8766	0.344373	1
17	15.1215	841.331	18	0.308622	68.9855	0.123285	69.6798	1.65694	85.4943	0.434552	1
1	25.3916	805.163	29	0.473197	77.8335	0.214599	92.5948	2.10962	90.6064	0.247595	1
11	24.3986	837.649	16	0.345666	77.0227	0.183195	71.9601	1.66618	91.4385	0.401173	1
35	15.674	802.749	28	0.49806	52.0418	0.182051	96.6631	2.84948	81.9459	0.465074	1
8	25.8458	848.316	24	0.567056	71.4983	0.27297	67.8855	1.34639	81.3702	0.315307	1
19	16.4391	813.899	16	0.60599	63.9766	0.212026	82.8164	1.69123	88.1418	0.456137	1
1	15.7185	834.786	18	0.573626	84.6607	0.244663	88.9474	1.70755	80.4319	0.428712	1
1	29.3717	790.77	30	0.40828	55.7062	0.381943	84.1936	2.34903	87.5768	0.259536	1
1	22.1697	798.546	30	0.372263	59.3263	0.135571	91.7396	2.76011	87.4511	0.25474	1
25	27.5211	811.06	17	0.46773	80.5385	0.115336	89.9519	1.78983	89.7904	0.414326	1
34	24.3536	790.302	30	0.435968	66.9842	0.190941	104.719	2.1665	85.8392	0.359851	1
1	27.4044	831.928	20	0.375378	89.3357	0.146612	72.7807	1.42462	91.2581	0.255722	1
31	22.4657	766.077	24	0.682607	63.139	0.319145	85.2529	1.93337	83.0546	0.294312	1
27	26.3292	811.769	26	0.317227	92.0871	0.330789	95.8337	1.781	90.911	0.432946	1
37	21.2256	820.911	24	0.539306	73.783	0.332424	84.2108	1.80036	83.2131	0.396253	1
2	26.2155	794.017	19	0.600301	58.4151	0.0391947	72.7623	1.67776	85.8588	0.343913	1
8	15.1121	789.298	17	0.398665	60.566	0.140915	86.6635	1.76372	86.7134	0.473452	1
24	23.7546	794.526	30	0.484218	61.0591	0.00883594	92.9233	1.77742	88.0728	0.279122	1
31	21.6689	809.123	20	0.476254	60.3031	0.264339	88.4469	2.14652	92.8685	0.399448	1
19	22.9903	784.249	20	0.337844	71.6062	0.226226	84.8372	2.00779	89.4852	0.469483	1
9	19.0075	780.115	19	0.497242	70.3196	0.12705	100.771	1.9957	85.7448	0.458433	1
19	22.9903	784.249	20	0.337844	71.6062	0.360396	84.8372	2.00779	87.4734	0.469483	1
23	27.0236	815.617	28	0.393346	68.1098	0.196217	86.728	1.68766	88.4499	0.366095	1
28	15.0282	824.387	26	0.349605	63.1723	0.213252	94.9024	2.06476	82.2076	0.374042	1
25	26.3212	821.218	18	0.304494	68.8032	0.28793	101.427	1.95471	87.1528	0.32902	1
21	22.5167	804.167	20	0.553433	55.6258	0.167373	90.2421	2.20864	90.4393	0.3116	1
37	22.2169	823.145	21	0.492604	82.0999	0.305907	86.3705	1.48003	85.7713	0.481848	1
28	23.6399	761.745	26	0.387037	71.6331	0.152049	90.0607	1.63333	91.5627	0.452245	1
37	27.0122	816.585	19	0.300598	61.0814	0.0568791	67.8667	1.36612	85.078	0.209847	1
27	22.8696	798.995	25	0.253681	54.2858	0.232253	90.1211	2.40792	84.5377	0.314881	1
4	18.8217	818.319	28	0.361075	77.6627	0.124791	97.6907	1.6955	88.8677	0.40299	1
24	26.7206	793.048	29	0.285398	74.6055	0.316716	97.5844	2.07772	93.5775	0.360246	1
12	27.6693	801.179	22	0.395238	52.2732	0.246236	76.4945	2.34399	82.9473	0.358628	1
31	23.5486	797.005	18	0.239297	65.9852	0.213476	91.3073	1.65676	90.0578	0.468994	1
37	23.4501	834.167	23	0.298279	57.3564	0.22153	94.3425	2.03124	85.4993	0.365365	1
21	22.1332	777.448	26	0.408614	59.5608	0.292602	80.7383	1.83264	86.8085	0.307307	1
25	24.601	781.227	28	0.251843	66.4189	0.27976	76.5212	1.55419	91.479	0.369894	1
35	15.7395	813.381	19	0.476834	62.1211	0.182503	100.921	1.9776	83.2505	0.391546	1
21	18.6588	795.151	20	0.405073	72.2995	0.289619	72.1418	1.33771	83.835	0.368748	1
14	24.3965	795.821	21	0.651181	53.3275	0.341902	91.6353	1.77766	86.9802	0.298012	1
27	21.5823	768.346	19	0.52927	62.6147	0.156021	106.523	1.83554	81.6471	0.3854	1
5	29.7081	777.006	22	0.408436	85.6201	0.242018	95.2955	1.96192	90.5732	0.419594	1
21	25.8003	813.513	18	0.461673	59.4219	0.184081	76.8651	1.43801	89.3358	0.186263	1
19	27.9193	819.184	25	0.31974	55.1863	0.301654	98.3095	2.25553	82.2338	0.201598	1
11	22.0719	830.358	28	0.385898	72.4592	0.125219	87.453	2.42154	92.5423	0.389251	1
18	17.1139	803.219	25	0.41636	66.0169	0.0935829	105.302	1.63792	82.1526	0.336983	1
1	20.0015	789.966	16	0.344289	61.9144	0.296034	104.93	1.87002	86.977	0.260647	1
1	13.172	776.415	28	0.407656	60.7724	0.164786	73.1815	1.36111	88.2054	0.446025	1
11	23.245	805.447	30	0.436975	82.7362	0.223004	88.5203	1.4967	82.1168	0.331192	1
2	26.1845	793.283	23	0.464628	55.4267	0.145709	93.7786	2.47775	91.5527	0.395382	1
1	23.0761	796.242	17	0.307716	69.5226	0.342528	90.0722	1.83006	90.837	0.35828	1
11	19.7285	796.556	21	0.433685	82.5627	0.334059	95.9366	1.50246	84.2417	0.442754	1
18	17.1139	803.219	22	0.41636	66.0169	0.0935829	105.302	1.63792	82.1526	0.336983	1
9	17.8417	806.714	26	0.382386	72.9727	0.20769	76.3389	1.29897	85.2161	0.470971	1
5	28.0071	831.574	26	0.395149	67.7303	0.196113	90.5707	2.47283	89.7749	0.323635	1
39	27.7836	803.171	18	0.260896	67.3867	0.166529	93.7312	1.67158	88.9656	0.242589	1
26	20.9125	808.993	18	0.364627	56.1585	0.284915	77.5418	1.21757	85.7314	0.269525	1
39	21.6306	770.228	17	0.189234	59.6421	0.339901	100.622	1.63486	82.5771	0.387809	1
22	25.0511	835.33	23	0.403938	61.1919	0.262075	88.0855	1.80244	93.4671	0.427212	1
9	22.8601	795.287	25	0.454903	58.5321	0.205936	107.77	1.82708	88.4895	0.310531	1
4	21.6306	770.228	17	0.189234	59.6421	0.339901	100.622	1.63486	82.6159	0.387809	1
11	20.6633	788.81	29	0.469501	59.2493	0.156931	71.256	1.51309	89.9544	0.265177	1
25	23.3648	799.077	15	0.314641	66.8154	0.3018	100.284	1.42644	89.989	0.324641	1
37	13.616	790.234	29	0.337264	64.6967	0.193069	103.796	1.98524	85.8532	0.495718	1
11	18.0412	770.258	24	0.570778	65.4871	0.169628	86.0948	1.98324	89.1347	0.419705	1
28	12.6337	834.918	16	0.287508	58.7761	0.125005	100.382	1.37953	89.7678	0.311162	1
23	25.9266	780.767	20	0.237315	61.857	0.148188	90.1671	1.172	91.6037	0.458254	1
27	20.2203	799.477	26	0.435488	59.2041	0.171776	95.4656	1.72478	87.6656	0.386813	1
26	22.0944	786.119	20	0.394014	52.4865	0.109659	99.0961	1.52819	90.7297	0.35478	1
37	18.5588	816.444	29	0.202238	71.9891	0.299032	103.997	1.42852	92.8318	0.365297	1
21	20.1513	783.875	22	0.33109	61.5018	0.253558	100.675	1.79048	90.5941	0.406562	1
11	20.4798	792.407	17	0.493675	53.9416	0.207452	87.4398	1.50389	93.5434	0.252056	1
7	23.0868	820.699	27	0.484503	66.7588	0.327583	89.5379	1.25443	91.6619	0.25606	1
39	21.6306	770.228	17	0.189234	59.6421	0.339901	100.622	1.53035	82.6159	0.387809	1
31	25.236	815.644	25	0.645298	58.8497	0.251105	86.0364	1.10757	93.8689	0.291997	1
27	26.9069	799.084	29	0.634944	78.1486	0.195297	71.0222	2.37216	88.3907	0.470187	1
14	21.0796	796.335	25	0.389335	55.4632	0.293546	72.5154	2.60178	85.4316	0.372741	1
7	23.4009	839.073	29	0.439867	61.6727	0.0530095	80.8452	2.69988	86.3392	0.363445	1
14	21.0796	796.335	28	0.389335	55.4632	0.267334	72.5154	2.60178	85.4316	0.372741	1
7	29.0431	817.391	28	0.276148	77.9587	0.178682	95.5401	2.83927	81.6076	0.234906	1
25	19.6571	803.579	15	0.286397	63.4127	0.320624	75.3682	2.29105	82.9332	0.486045	1
28	26.5462	847.204	20	0.401402	77.5369	0.379314	65.3478	2.51836	88.6353	0.498538	1
6	22.9973	833.488	19	0.571318	64.102	0.323876	78.4052	2.60059	84.4585	0.437089	1
27	28.2911	809.273	26	0.306674	83.467	0.164613	85.016	2.88366	87.2811	0.371026	1
25	25.6541	808.937	17	0.574135	74.7939	0.200623	91.2832	2.90042	86.8927	0.379051	1
17	19.1552	802.473	18	0.431318	72.9385	0.375224	57.2457	1.6011	87.2255	0.416654	1
24	20.6716	758.122	20	0.53225	54.4887	0.264701	69.6769	2.01802	81.1428	0.322852	1
34	29.4779	805.644	16	0.208041	84.3305	0.116544	65.4998	1.51239	90.6564	0.425817	1
23	26.4859	827.991	28	0.418801	64.9604	0.309032	75.4596	2.40223	86.9195	0.399929	1
27	29.7909	848.36	23	0.347156	77.2031	0.226686	97.8193	2.13804	81.1552	0.145697	1
21	24.5501	781.276	19	0.52201	84.2942	0.298298	83.5566	2.5139	87.6095	0.442415	1
21	27.1166	810.796	21	0.417233	81.5668	0.19503	99.4678	2.7667	87.4396	0.390573	1
31	14.9935	796.249	24	0.547908	56.6246	0.241196	78.5935	2.54477	87.3459	0.392952	1
9	18.6665	786.483	27	0.315497	54.6776	0.21043	74.0575	2.28444	85.4366	0.420894	1
28	27.1999	805.778	24	0.358635	58.5253	0.240344	73.55	2.266	82.119	0.25418	1
24	28.8971	831.694	16	0.481539	82.0155	0.265902	87.5479	1.94882	92.6286	0.24252	1
25	22.5192	778.476	28	0.570529	66.1663	0.366887	97.1005	2.48738	87.893	0.402897	1
28	17.6471	806.875	19	0.560009	60.9531	0.313907	68.6504	2.11061	92.8694	0.389607	1
27	23.5685	807.76	25	0.378731	84.6145	0.223689	91.6017	1.9937	85.0993	0.326516	1
1	15.1612	791.252	28	0.336804	78.544	0.221728	61.3711	1.41097	84.071	0.426452	1
27	27.8027	773.669	17	0.210603	56.7138	0.113204	68.5141	1.80771	87.4765	0.251256	1
24	28.8971	831.694	16	0.481539	81.6634	0.224726	87.5479	1.94882	92.6286	0.24252	1
17	23.4604	841.331	18	0.308622	68.9855	0.123285	69.6798	1.65694	85.4943	0.434552	1
37	18.3561	789.89	25	0.346447	59.2815	0.18591	73.4936	2.13328	89.5768	0.353426	1
14	22.9586	834.46	28	0.342169	82.2228	0.206664	94.9096	1.88064	88.862	0.405188	1
26	26.8081	825.806	24	0.21372	74.9627	0.252488	79.7698	1.84589	84.0112	0.44155	1
9	23.2587	797.307	15	0.34102	54.4283	0.172392	55.303	1.45824	86.0883	0.304021	1
34	29.3717	797.906	18	0.464604	69.0123	0.335837	91.8505	2.00445	85.2431	0.205186	1
14	17.7619	781.599	20	0.447095	60.7496	0.141894	67.1124	1.61799	80.273	0.413217	1
31	15.1705	805.584	22	0.341044	57.9561	0.308274	69.755	1.69841	84.6308	0.287337	1
21	26.717	788.769	23	0.280933	69.588	0.0412662	80.2326	2.57315	86.7747	0.334985	1
35	18.6373	820.895	16	0.674233	69.7635	0.350597	70.0595	1.78303	90.8531	0.387	1
35	20.8779	829.394	21	0.308036	57.515	0.190882	78.8648	2.12722	80.7948	0.371429	1
37	24.9659	800.853	24	0.275931	62.4655	0.174066	83.3212	2.25175	83.4089	0.329617	1
7	17.5084	812.978	16	0.602949	69.9665	0.275092	65.011	1.42783	83.8753	0.4104	1
27	25.3568	777.931	21	0.621622	67.4413	0.251627	67.8699	1.48003	92.2749	0.271228	1
30	28.4244	837.086	25	0.237041	52.4492	0.0042753	70.5014	2.09698	87.0972	0.407078	1
4	18.4341	836.654	26	0.388354	59.1523	0.258612	74.9989	1.64353	86.6576	0.332493	1
27	25.9719	805.842	25	0.371131	77.3728	0.224344	87.0939	1.68596	87.9094	0.27016	1
15	22.1632	835.573	29	0.3304	67.8944	0.119534	65.9519	2.09185	84.8521	0.444026	1
23	25.9266	780.767	21	0.237315	61.857	0.148188	90.1671	1.98138	91.6037	0.458254	1
7	13.9057	813.321	29	0.511794	63.3846	0.122337	83.6855	1.92828	87.4172	0.39864	1
27	26.6092	791.808	29	0.593433	65.8342	0.253286	83.0262	1.82236	87.249	0.335406	1
24	25.0766	766.023	29	0.396218	70.9547	0.106432	87.5136	2.15062	92.8784	0.371809	1
14	26.1814	832.463	23	0.486662	51.791	0.391508	83.3867	2.12653	87.2545	0.271612	1
9	29.8476	766.317	24	0.21502	89.9466	0.163667	111.574	2.12745	84.6807	0.375993	1
27	22.8696	798.995	25	0.594576	54.2858	0.232253	90.1211	2.40792	92.7106	0.314881	1
27	21.5823	768.346	19	0.52927	62.6147	0.156021	106.523	2.85186	90.6926	0.3854	1
18	24.9599	813.985	15	0.4756	67.7553	0.398898	82.1155	1.91965	93.9779	0.349387	1
5	26.3856	830.007	21	0.240067	64.017	0.0386275	96.9941	2.86468	85.6335	0.426134	1
14	24.3965	795.821	21	0.651181	54.11	0.341902	80.4699	1.77766	86.9802	0.298012	1
21	23.6065	826.649	21	0.345832	58.6616	0.255663	86.2708	1.93703	85.2586	0.244253	1
23	28.3162	831.226	20	0.613087	81.0279	0.288966	104.66	2.45888	94.7837	0.444521	1
19	16.671	822.657	27	0.359994	61.1864	0.230372	97.9534	1.88224	82.044	0.337911	1
2	29.197	800.048	24	0.259817	74.5812	0.261256	63.9907	1.28281	88.3008	0.469343	1
23	24.7512	775.806	26	0.394526	60.761	0.220636	80.2421	1.55992	92.2319	0.380366	1
11	24.5313	780.336	18	0.288844	60.6006	0.136761	90.7351	2.72464	87.8348	0.433247	1
26	25.582	801.02	29	0.397442	63.5383	0.0299259	92.5055	2.18531	94.2573	0.400474	1
23	25.9266	780.767	21	0.237315	61.857	0.148188	61.2752	1.172	91.6037	0.458254	1
32	26.2109	779.68	20	0.44607	66.8719	0.118721	111.376	2.27154	86.6701	0.332134	1
11	22.9289	804.717	27	0.533873	71.4321	0.127298	81.0044	1.70764	92.2824	0.343593	1
21	21.2142	783.042	29	0.548833	76.1753	0.0478877	89.5717	1.96006	87.4342	0.343334	1
22	20.6574	775.701	27	0.668659	65.2155	0.0881708	88.9419	2.14892	89.3393	0.439989	1
31	20.0408	820.223	30	0.309551	60.925	0.153155	78.4862	1.56984	90.4953	0.336308	1
22	29.404	825.347	17	0.423496	60.5196	0.201958	65.8554	1.53329	87.7162	0.214134	1
11	21.6126	804.717	27	0.533873	71.4321	0.127298	81.0044	1.70764	92.2741	0.343593	1
5	24.9232	809.698	28	0.433502	58.3248	0.211086	62.2022	1.20434	80.5117	0.220682	1
4	14.187	820.016	28	0.444489	65.6736	0.102805	98.6017	1.6005	90.0734	0.412668	1
39	22.3529	832.206	29	0.315652	62.2335	0.220183	89.3976	1.87599	89.7086	0.430614	1
37	16.9123	769.369	27	0.472201	66.9656	0.209014	96.9737	1.70711	81.4774	0.335885	1
28	18.3108	824.8	21	0.189061	51.9765	0.325062	82.7057	1.68712	87.7306	0.29728	1
5	14.1614	833.097	15	0.637506	58.6004	0.227162	92.1928	2.06978	84.479	0.428222	1
11	20.1958	790.437	19	0.389134	66.3841	0.273372	74.8869	1.78043	90.6433	0.33764	1
35	24.6133	832.305	17	0.382789	75.9623	0.386167	106.594	1.62967	91.3867	0.329356	1
27	25.3568	793.194	21	0.621622	67.4413	0.251627	91.5742	1.48003	92.2749	0.271228	1
17	10.9994	780.11	26	0.585535	60.9699	0.275053	83.7025	1.53766	83.1671	0.475797	1
27	24.9742	788.675	28	0.336586	70.9639	0.306289	80.6765	1.12095	90.7895	0.326037	1
17	12.1949	840.214	17	0.576623	54.9304	0.141125	75.0263	1.31282	89.7142	0.330178	1
11	25.09	814.192	28	0.514043	66.5112	0.0689408	101.949	1.84029	92.0772	0.272147	1
40	28.6499	794.822	17	0.178695	54.162	0.287951	95.7882	1.812	86.4833	0.336616	1
18	27.097	816.148	28	0.48427	71.7374	0.109966	97.8452	1.65181	95.1552	0.317407	1
14	25.2222	810.106	25	0.481257	54.4585	0.219578	82.0557	1.66692	93.6869	0.287304	1
15	12.3513	784.987	29	0.561593	59.3838	0.17953	76.4143	1.31883	84.7632	0.378524	1
15	19.2963	835.475	23	0.474822	66.1271	0.1351	107.75	1.96185	85.241	0.338144	1
21	24.2794	802.525	24	0.316066	71.936	0.277742	99.4823	1.4457	86.2304	0.363535	1
5	26.575	829.845	18	0.435739	53.3501	0.343878	109.638	1.90151	81.8002	0.148827	1
14	12.84	773.016	30	0.333568	63.408	0.281544	90.9689	1.17255	84.2708	0.393093	1
8	13.6708	767.587	17	0.421988	56.3691	0.212325	76.1708	1.18341	91.1525	0.362929	1
15	17.2606	815.873	22	0.646023	57.7083	0.187451	102.156	2.13596	87.3116	0.349861	1
28	12.6337	805.546	16	0.287508	58.7761	0.125005	100.382	1.37953	89.7678	0.402773	1
37	18.9364	804.955	17	0.55848	60.3561	0.134845	105.737	1.50317	88.6045	0.240587	1
