Onset	ProbabilitySum
13/07/1998	0.3171
14/07/1998	0.3179
18/07/1998	0.3187
16/07/1998	0.3195
16/07/1998	0.3203
17/07/1998	0.3211
17/07/1998	0.3219
16/07/1998	0.3227
16/07/1998	0.3235
13/07/1998	0.3243
16/07/1998	0.3251
17/07/1998	0.3259
14/07/1998	0.3267
17/07/1998	0.3275
16/07/1998	0.3283
17/07/1998	0.3291
18/07/1998	0.3299
15/07/1998	0.3307
17/07/1998	0.3315
16/07/1998	0.3323
17/07/1998	0.3331
17/07/1998	0.3339
14/07/1998	0.3347
14/07/1998	0.3355
14/07/1998	0.3363
16/07/1998	0.3371
14/07/1998	0.3379
23/07/1998	0.3387
18/07/1998	0.3395
17/07/1998	0.3403
17/07/1998	0.3411
15/07/1998	0.3419
16/07/1998	0.3427
14/07/1998	0.3435
16/07/1998	0.3443
15/07/1998	0.3451
14/07/1998	0.3459
16/07/1998	0.3467
17/07/1998	0.3475
16/07/1998	0.3483
14/07/1998	0.3491
16/07/1998	0.3499
16/07/1998	0.3507
15/07/1998	0.3515
15/07/1998	0.3523
14/07/1998	0.3531
17/07/1998	0.3539
15/07/1998	0.3547
16/07/1998	0.3555
11/07/1998	0.3563
17/07/1998	0.3571
13/07/1998	0.3579
14/07/1998	0.3587
15/07/1998	0.3595
16/07/1998	0.3603
14/07/1998	0.3611
12/07/1998	0.3619
16/07/1998	0.3627
15/07/1998	0.3635
19/07/1998	0.3643
15/07/1998	0.3651
17/07/1998	0.3659
27/07/1998	0.3667
23/07/1998	0.3675
24/07/1998	0.3683
23/07/1998	0.3691
27/07/1998	0.3699
25/07/1998	0.3707
23/07/1998	0.3715
25/07/1998	0.3723
26/07/1998	0.3731
28/07/1998	0.3739
26/07/1998	0.3747
24/07/1998	0.3755
26/07/1998	0.3763
25/07/1998	0.3771
23/07/1998	0.3779
25/07/1998	0.3787
25/07/1998	0.3795
26/07/1998	0.3803
26/07/1998	0.3811
22/07/1998	0.3819
26/07/1998	0.3827
25/07/1998	0.3835
25/07/1998	0.3843
25/07/1998	0.3851
25/07/1998	0.3859
23/07/1998	0.3867
23/07/1998	0.3875
23/07/1998	0.3883
23/07/1998	0.3891
27/07/1998	0.3899
26/07/1998	0.3907
26/07/1998	0.3915
22/07/1998	0.3923
18/07/1998	0.3931
18/07/1998	0.3939
17/07/1998	0.3947
21/07/1998	0.3955
18/07/1998	0.3963
17/07/1998	0.3971
18/07/1998	0.3979
19/07/1998	0.3987
21/07/1998	0.3995
20/07/1998	0.4003
16/07/1998	0.4011
19/07/1998	0.4019
20/07/1998	0.4027
17/07/1998	0.4035
18/07/1998	0.4043
20/07/1998	0.4051
19/07/1998	0.4059
21/07/1998	0.4067
17/07/1998	0.4075
22/07/1998	0.4083
19/07/1998	0.4091
19/07/1998	0.4099
20/07/1998	0.4107
19/07/1998	0.4115
17/07/1998	0.4123
17/07/1998	0.4131
17/07/1998	0.4139
16/07/1998	0.4147
21/07/1998	0.4155
20/07/1998	0.4163
20/07/1998	0.4171
21/07/1998	0.4179
17/07/1998	0.4187
18/07/1998	0.4195
18/07/1998	0.4203
19/07/1998	0.4211
17/07/1998	0.4219
18/07/1998	0.4227
19/07/1998	0.4235
19/07/1998	0.4243
20/07/1998	0.4251
18/07/1998	0.4259
17/07/1998	0.4267
17/07/1998	0.4275
19/07/1998	0.4283
17/07/1998	0.4291
18/07/1998	0.4299
20/07/1998	0.4307
21/07/1998	0.4315
20/07/1998	0.4323
18/07/1998	0.4331
19/07/1998	0.4339
17/07/1998	0.4347
18/07/1998	0.4355
19/07/1998	0.4363
17/07/1998	0.4371
17/07/1998	0.438
17/07/1998	0.4388
17/07/1998	0.4396
16/07/1998	0.4404
20/07/1998	0.4412
18/07/1998	0.442
17/07/1998	0.4428
22/07/1998	0.4436
18/07/1998	0.4444
21/07/1998	0.4452
18/07/1998	0.446
22/07/1998	0.4468
19/07/1998	0.4476
17/07/1998	0.4484
20/07/1998	0.4492
18/07/1998	0.45
22/07/1998	0.4508
20/07/1998	0.4516
18/07/1998	0.4524
19/07/1998	0.4532
18/07/1998	0.454
17/07/1998	0.4548
19/07/1998	0.4556
18/07/1998	0.4564
18/07/1998	0.4572
19/07/1998	0.458
17/07/1998	0.4588
21/07/1998	0.4596
19/07/1998	0.4604
19/07/1998	0.4612
20/07/1998	0.462
17/07/1998	0.4628
13/07/1998	0.4636
15/07/1998	0.4644
16/07/1998	0.4652
14/07/1998	0.466
22/07/1998	0.4668
18/07/1998	0.4676
18/07/1998	0.4684
17/07/1998	0.4692
26/07/1998	0.47
26/07/1998	0.4708
28/07/1998	0.4716
25/07/1998	0.4724
17/07/1998	0.4732
17/07/1998	0.474
17/07/1998	0.4748
19/07/1998	0.4756
19/07/1998	0.4764
19/07/1998	0.4772
16/07/1998	0.478
16/07/1998	0.4788
16/07/1998	0.4796
16/07/1998	0.4804
16/07/1998	0.4812
16/07/1998	0.482
18/07/1998	0.4828
17/07/1998	0.4836
19/07/1998	0.4844
21/07/1998	0.4852
23/07/1998	0.486
22/07/1998	0.4868
17/07/1998	0.4876
23/07/1998	0.4884
18/07/1998	0.4892
17/07/1998	0.49
23/07/1998	0.4908
23/07/1998	0.4916
16/07/1998	0.4924
16/07/1998	0.4932
16/07/1998	0.494
16/07/1998	0.4948
21/07/1998	0.4956
15/07/1998	0.4964
16/07/1998	0.4972
17/07/1998	0.498
21/07/1998	0.4988
17/07/1998	0.4996
11/07/1998	0.5004
22/07/1998	0.5012
16/07/1998	0.502
15/07/1998	0.5028
22/07/1998	0.5036
22/07/1998	0.5044
17/07/1998	0.5052
18/07/1998	0.506
16/07/1998	0.5068
17/07/1998	0.5076
15/07/1998	0.5084
17/07/1998	0.5092
18/07/1998	0.51
21/07/1998	0.5108
20/07/1998	0.5116
19/07/1998	0.5124
19/07/1998	0.5132
15/07/1998	0.514
20/07/1998	0.5148
19/07/1998	0.5156
17/07/1998	0.5164
18/07/1998	0.5172
19/07/1998	0.518
20/07/1998	0.5188
16/07/1998	0.5196
19/07/1998	0.5204
21/07/1998	0.5212
20/07/1998	0.522
21/07/1998	0.5228
21/07/1998	0.5236
23/07/1998	0.5244
18/07/1998	0.5252
22/07/1998	0.526
23/07/1998	0.5268
21/07/1998	0.5276
21/07/1998	0.5284
21/07/1998	0.5292
24/07/1998	0.53
23/07/1998	0.5308
21/07/1998	0.5316
23/07/1998	0.5324
22/07/1998	0.5332
21/07/1998	0.534
20/07/1998	0.5348
21/07/1998	0.5356
22/07/1998	0.5364
21/07/1998	0.5372
21/07/1998	0.538
22/07/1998	0.5388
22/07/1998	0.5396
21/07/1998	0.5404
24/07/1998	0.5412
23/07/1998	0.542
23/07/1998	0.5428
23/07/1998	0.5436
22/07/1998	0.5444
22/07/1998	0.5452
24/07/1998	0.546
22/07/1998	0.5468
23/07/1998	0.5476
22/07/1998	0.5484
23/07/1998	0.5492
22/07/1998	0.55
23/07/1998	0.5508
17/07/1998	0.5516
18/07/1998	0.5524
19/07/1998	0.5532
18/07/1998	0.554
16/07/1998	0.5548
19/07/1998	0.5556
18/07/1998	0.5564
20/07/1998	0.5572
22/07/1998	0.558
20/07/1998	0.5588
23/07/1998	0.5596
22/07/1998	0.5604
19/07/1998	0.5612
18/07/1998	0.562
20/07/1998	0.5629
17/07/1998	0.5637
23/07/1998	0.5645
23/07/1998	0.5653
20/07/1998	0.5661
23/07/1998	0.5669
20/07/1998	0.5677
11/07/1998	0.5685
10/07/1998	0.5693
10/07/1998	0.5701
13/07/1998	0.5709
11/07/1998	0.5717
14/07/1998	0.5725
16/07/1998	0.5733
17/07/1998	0.5741
12/07/1998	0.5749
16/07/1998	0.5757
17/07/1998	0.5765
14/07/1998	0.5773
10/07/1998	0.5781
10/07/1998	0.5789
10/07/1998	0.5797
19/07/1998	0.5805
17/07/1998	0.5813
15/07/1998	0.5821
17/07/1998	0.5829
16/07/1998	0.5837
16/07/1998	0.5845
16/07/1998	0.5853
16/07/1998	0.5861
19/07/1998	0.5869
18/07/1998	0.5877
18/07/1998	0.5885
18/07/1998	0.5893
18/07/1998	0.5901
19/07/1998	0.5909
18/07/1998	0.5917
21/07/1998	0.5925
18/07/1998	0.5933
16/07/1998	0.5941
18/07/1998	0.5949
16/07/1998	0.5957
20/07/1998	0.5965
19/07/1998	0.5973
19/07/1998	0.5981
21/07/1998	0.5989
22/07/1998	0.5997
17/07/1998	0.6005
18/07/1998	0.6013
11/07/1998	0.6021
22/07/1998	0.6029
23/07/1998	0.6037
19/07/1998	0.6045
21/07/1998	0.6053
17/07/1998	0.6061
23/07/1998	0.6069
19/07/1998	0.6077
19/07/1998	0.6085
23/07/1998	0.6093
17/07/1998	0.6101
18/07/1998	0.6109
18/07/1998	0.6117
19/07/1998	0.6125
15/07/1998	0.6133
17/07/1998	0.6141
16/07/1998	0.6149
17/07/1998	0.6157
19/07/1998	0.6165
19/07/1998	0.6173
16/07/1998	0.6181
18/07/1998	0.6189
17/07/1998	0.6197
18/07/1998	0.6205
18/07/1998	0.6213
18/07/1998	0.6221
18/07/1998	0.6229
19/07/1998	0.6237
17/07/1998	0.6245
18/07/1998	0.6253
18/07/1998	0.6261
17/07/1998	0.6269
09/07/1998	0.6277
09/07/1998	0.6285
08/07/1998	0.6293
11/07/1998	0.6301
08/07/1998	0.6309
13/07/1998	0.6317
08/07/1998	0.6325
09/07/1998	0.6333
09/07/1998	0.6341
09/07/1998	0.6349
09/07/1998	0.6357
09/07/1998	0.6365
08/07/1998	0.6373
08/07/1998	0.6381
08/07/1998	0.6389
08/07/1998	0.6397
08/07/1998	0.6405
10/07/1998	0.6413
09/07/1998	0.6421
10/07/1998	0.6429
10/07/1998	0.6437
17/07/1998	0.6445
15/07/1998	0.6453
15/07/1998	0.6461
17/07/1998	0.6469
16/07/1998	0.6477
14/07/1998	0.6485
15/07/1998	0.6493
14/07/1998	0.6501
17/07/1998	0.6509
17/07/1998	0.6517
14/07/1998	0.6525
17/07/1998	0.6533
14/07/1998	0.6541
17/07/1998	0.6549
16/07/1998	0.6557
15/07/1998	0.6565
15/07/1998	0.6573
18/07/1998	0.6581
17/07/1998	0.6589
17/07/1998	0.6597
17/07/1998	0.6605
08/07/1998	0.6613
08/07/1998	0.6621
08/07/1998	0.6629
09/07/1998	0.6637
08/07/1998	0.6645
09/07/1998	0.6653
07/07/1998	0.6661
08/07/1998	0.6669
08/07/1998	0.6677
08/07/1998	0.6685
07/07/1998	0.6693
08/07/1998	0.6701
07/07/1998	0.6709
08/07/1998	0.6717
08/07/1998	0.6725
08/07/1998	0.6733
08/07/1998	0.6741
09/07/1998	0.6749
08/07/1998	0.6757
08/07/1998	0.6765
08/07/1998	0.6773
14/07/1998	0.6781
15/07/1998	0.6789
15/07/1998	0.6797
15/07/1998	0.6805
14/07/1998	0.6813
18/07/1998	0.6821
17/07/1998	0.6829
18/07/1998	0.6837
18/07/1998	0.6845
19/07/1998	0.6853
19/07/1998	0.6861
19/07/1998	0.6869
22/07/1998	0.6878
20/07/1998	0.6886
19/07/1998	0.6894
20/07/1998	0.6902
19/07/1998	0.691
17/07/1998	0.6918
18/07/1998	0.6926
22/07/1998	0.6934
20/07/1998	0.6942
19/07/1998	0.695
18/07/1998	0.6958
17/07/1998	0.6966
20/07/1998	0.6974
19/07/1998	0.6982
19/07/1998	0.699
17/07/1998	0.6998
17/07/1998	0.7006
18/07/1998	0.7014
20/07/1998	0.7022
23/07/1998	0.703
12/07/1998	0.7038
12/07/1998	0.7046
11/07/1998	0.7054
10/07/1998	0.7062
11/07/1998	0.707
11/07/1998	0.7078
13/07/1998	0.7086
14/07/1998	0.7094
14/07/1998	0.7102
13/07/1998	0.711
13/07/1998	0.7118
13/07/1998	0.7126
13/07/1998	0.7134
12/07/1998	0.7142
14/07/1998	0.715
14/07/1998	0.7158
14/07/1998	0.7166
12/07/1998	0.7174
13/07/1998	0.7182
14/07/1998	0.719
13/07/1998	0.7198
13/07/1998	0.7206
11/07/1998	0.7214
13/07/1998	0.7222
12/07/1998	0.723
12/07/1998	0.7238
16/07/1998	0.7246
14/07/1998	0.7254
16/07/1998	0.7262
17/07/1998	0.727
17/07/1998	0.7278
18/07/1998	0.7286
19/07/1998	0.7294
21/07/1998	0.7302
18/07/1998	0.731
15/07/1998	0.7318
18/07/1998	0.7326
17/07/1998	0.7334
16/07/1998	0.7342
15/07/1998	0.735
21/07/1998	0.7358
18/07/1998	0.7366
18/07/1998	0.7374
17/07/1998	0.7382
17/07/1998	0.739
18/07/1998	0.7398
19/07/1998	0.7406
17/07/1998	0.7414
18/07/1998	0.7422
17/07/1998	0.743
17/07/1998	0.7438
19/07/1998	0.7446
11/07/1998	0.7454
13/07/1998	0.7462
11/07/1998	0.747
12/07/1998	0.7478
10/07/1998	0.7486
15/07/1998	0.7494
16/07/1998	0.7502
18/07/1998	0.751
16/07/1998	0.7518
13/07/1998	0.7526
15/07/1998	0.7534
15/07/1998	0.7542
11/07/1998	0.755
10/07/1998	0.7558
17/07/1998	0.7566
13/07/1998	0.7574
12/07/1998	0.7582
10/07/1998	0.759
11/07/1998	0.7598
14/07/1998	0.7606
12/07/1998	0.7614
13/07/1998	0.7622
13/07/1998	0.763
11/07/1998	0.7638
12/07/1998	0.7646
16/07/1998	0.7654
10/07/1998	0.7662
09/07/1998	0.767
11/07/1998	0.7678
10/07/1998	0.7686
10/07/1998	0.7694
11/07/1998	0.7702
12/07/1998	0.771
15/07/1998	0.7718
14/07/1998	0.7726
09/07/1998	0.7734
14/07/1998	0.7742
14/07/1998	0.775
09/07/1998	0.7758
10/07/1998	0.7766
14/07/1998	0.7774
11/07/1998	0.7782
12/07/1998	0.779
10/07/1998	0.7798
10/07/1998	0.7806
11/07/1998	0.7814
10/07/1998	0.7822
12/07/1998	0.783
11/07/1998	0.7838
10/07/1998	0.7846
10/07/1998	0.7854
13/07/1998	0.7862
09/07/1998	0.787
09/07/1998	0.7878
10/07/1998	0.7886
10/07/1998	0.7894
09/07/1998	0.7902
12/07/1998	0.791
12/07/1998	0.7918
14/07/1998	0.7926
13/07/1998	0.7934
13/07/1998	0.7942
14/07/1998	0.795
14/07/1998	0.7958
11/07/1998	0.7966
11/07/1998	0.7974
14/07/1998	0.7982
14/07/1998	0.799
13/07/1998	0.7998
11/07/1998	0.8006
12/07/1998	0.8014
11/07/1998	0.8022
11/07/1998	0.803
11/07/1998	0.8038
11/07/1998	0.8046
09/07/1998	0.8054
10/07/1998	0.8062
12/07/1998	0.807
16/07/1998	0.8078
17/07/1998	0.8086
18/07/1998	0.8094
17/07/1998	0.8102
14/07/1998	0.811
17/07/1998	0.8118
18/07/1998	0.8127
21/07/1998	0.8135
19/07/1998	0.8143
17/07/1998	0.8151
19/07/1998	0.8159
19/07/1998	0.8167
14/07/1998	0.8175
14/07/1998	0.8183
22/07/1998	0.8191
19/07/1998	0.8199
18/07/1998	0.8207
14/07/1998	0.8215
18/07/1998	0.8223
18/07/1998	0.8231
18/07/1998	0.8239
19/07/1998	0.8247
20/07/1998	0.8255
18/07/1998	0.8263
18/07/1998	0.8271
19/07/1998	0.8279
17/07/1998	0.8287
14/07/1998	0.8295
18/07/1998	0.8303
12/07/1998	0.8311
15/07/1998	0.8319
16/07/1998	0.8327
18/07/1998	0.8335
16/07/1998	0.8343
14/07/1998	0.8351
19/07/1998	0.8359
16/07/1998	0.8367
17/07/1998	0.8375
14/07/1998	0.8383
18/07/1998	0.8391
19/07/1998	0.8399
19/07/1998	0.8407
16/07/1998	0.8415
14/07/1998	0.8423
15/07/1998	0.8431
13/07/1998	0.8439
14/07/1998	0.8447
12/07/1998	0.8455
13/07/1998	0.8463
16/07/1998	0.8471
17/07/1998	0.8479
13/07/1998	0.8487
12/07/1998	0.8495
22/07/1998	0.8503
11/07/1998	0.8511
19/07/1998	0.8519
19/07/1998	0.8527
20/07/1998	0.8535
17/07/1998	0.8543
17/07/1998	0.8551
22/07/1998	0.8559
17/07/1998	0.8567
23/07/1998	0.8575
14/07/1998	0.8583
21/07/1998	0.8591
23/07/1998	0.8599
21/07/1998	0.8607
17/07/1998	0.8615
15/07/1998	0.8623
18/07/1998	0.8631
11/07/1998	0.8639
16/07/1998	0.8647
09/07/1998	0.8655
11/07/1998	0.8663
17/07/1998	0.8671
14/07/1998	0.8679
12/07/1998	0.8687
12/07/1998	0.8695
20/07/1998	0.8703
14/07/1998	0.8711
22/07/1998	0.8719
10/07/1998	0.8727
18/07/1998	0.8735
22/07/1998	0.8743
19/07/1998	0.8751
14/07/1998	0.8759
11/07/1998	0.8767
18/07/1998	0.8775
12/07/1998	0.8783
11/07/1998	0.8791
06/07/1998	0.8799
11/07/1998	0.8807
14/07/1998	0.8815
13/07/1998	0.8823
09/07/1998	0.8831
09/07/1998	0.8839
16/07/1998	0.8847
14/07/1998	0.8855
18/07/1998	0.8863
08/07/1998	0.8871
15/07/1998	0.8879
15/07/1998	0.8887
16/07/1998	0.8895
09/07/1998	0.8903
12/07/1998	0.8911
13/07/1998	0.8919
06/07/1998	0.8927
08/07/1998	0.8935
08/07/1998	0.8943
08/07/1998	0.8951
08/07/1998	0.8959
09/07/1998	0.8967
16/07/1998	0.8975
16/07/1998	0.8983
09/07/1998	0.8991
07/07/1998	0.8999
17/07/1998	0.9007
16/07/1998	0.9015
16/07/1998	0.9023
17/07/1998	0.9031
17/07/1998	0.9039
19/07/1998	0.9047
20/07/1998	0.9055
19/07/1998	0.9063
19/07/1998	0.9071
17/07/1998	0.9079
22/07/1998	0.9087
19/07/1998	0.9095
20/07/1998	0.9103
19/07/1998	0.9111
23/07/1998	0.9119
09/07/1998	0.9127
08/07/1998	0.9135
08/07/1998	0.9143
09/07/1998	0.9151
10/07/1998	0.9159
09/07/1998	0.9167
10/07/1998	0.9175
11/07/1998	0.9183
11/07/1998	0.9191
10/07/1998	0.9199
11/07/1998	0.9207
10/07/1998	0.9215
12/07/1998	0.9223
12/07/1998	0.9231
10/07/1998	0.9239
11/07/1998	0.9247
13/07/1998	0.9255
12/07/1998	0.9263
13/07/1998	0.9271
11/07/1998	0.9279
12/07/1998	0.9287
12/07/1998	0.9295
14/07/1998	0.9303
13/07/1998	0.9311
13/07/1998	0.9319
14/07/1998	0.9327
16/07/1998	0.9335
14/07/1998	0.9343
13/07/1998	0.9351
11/07/1998	0.9359
14/07/1998	0.9367
12/07/1998	0.9376
19/07/1998	0.9384
15/07/1998	0.9392
14/07/1998	0.94
12/07/1998	0.9408
17/07/1998	0.9416
10/07/1998	0.9424
09/07/1998	0.9432
10/07/1998	0.944
09/07/1998	0.9448
13/07/1998	0.9456
11/07/1998	0.9464
11/07/1998	0.9472
13/07/1998	0.948
11/07/1998	0.9488
12/07/1998	0.9496
14/07/1998	0.9504
13/07/1998	0.9512
12/07/1998	0.952
10/07/1998	0.9528
15/07/1998	0.9536
10/07/1998	0.9544
17/07/1998	0.9552
12/07/1998	0.956
14/07/1998	0.9568
12/07/1998	0.9576
14/07/1998	0.9584
16/07/1998	0.9592
13/07/1998	0.96
15/07/1998	0.9608
12/07/1998	0.9616
16/07/1998	0.9624
15/07/1998	0.9632
14/07/1998	0.964
17/07/1998	0.9648
13/07/1998	0.9656
14/07/1998	0.9664
13/07/1998	0.9672
17/07/1998	0.968
15/07/1998	0.9688
16/07/1998	0.9696
17/07/1998	0.9704
17/07/1998	0.9712
17/07/1998	0.972
14/07/1998	0.9728
11/07/1998	0.9736
14/07/1998	0.9744
10/07/1998	0.9752
17/07/1998	0.976
14/07/1998	0.9768
15/07/1998	0.9776
16/07/1998	0.9784
14/07/1998	0.9792
18/07/1998	0.98
18/07/1998	0.9808
22/07/1998	0.9816
15/07/1998	0.9824
17/07/1998	0.9832
22/07/1998	0.984
18/07/1998	0.9848
16/07/1998	0.9856
12/07/1998	0.9864
08/07/1998	0.9872
12/07/1998	0.988
07/07/1998	0.9888
16/07/1998	0.9896
13/07/1998	0.9904
14/07/1998	0.9912
16/07/1998	0.992
12/07/1998	0.9928
16/07/1998	0.9936
14/07/1998	0.9944
16/07/1998	0.9952
14/07/1998	0.996
15/07/1998	0.9968
16/07/1998	0.9976
16/07/1998	0.9984
13/07/1998	0.9992
07/07/1998	1
19/07/1999	6e-04
18/07/1999	0.0013
18/07/1999	0.0019
18/07/1999	0.0025
17/07/1999	0.0032
20/07/1999	0.0038
21/07/1999	0.0044
20/07/1999	0.005
21/07/1999	0.0057
22/07/1999	0.0063
21/07/1999	0.0069
20/07/1999	0.0076
18/07/1999	0.0082
19/07/1999	0.0088
18/07/1999	0.0095
18/07/1999	0.0101
21/07/1999	0.0107
17/07/1999	0.0114
17/07/1999	0.012
18/07/1999	0.0126
17/07/1999	0.0132
15/07/1999	0.0139
17/07/1999	0.0145
20/07/1999	0.0151
20/07/1999	0.0158
18/07/1999	0.0164
19/07/1999	0.017
19/07/1999	0.0177
17/07/1999	0.0183
17/07/1999	0.0189
19/07/1999	0.0196
15/07/1999	0.0202
18/07/1999	0.0208
15/07/1999	0.0215
17/07/1999	0.0221
15/07/1999	0.0227
18/07/1999	0.0233
19/07/1999	0.024
19/07/1999	0.0246
20/07/1999	0.0252
19/07/1999	0.0259
18/07/1999	0.0265
18/07/1999	0.0271
18/07/1999	0.0278
17/07/1999	0.0284
20/07/1999	0.029
21/07/1999	0.0297
20/07/1999	0.0303
21/07/1999	0.0309
22/07/1999	0.0315
21/07/1999	0.0322
20/07/1999	0.0328
18/07/1999	0.0334
19/07/1999	0.0341
18/07/1999	0.0347
18/07/1999	0.0353
21/07/1999	0.036
17/07/1999	0.0366
17/07/1999	0.0372
18/07/1999	0.0379
17/07/1999	0.0385
15/07/1999	0.0391
17/07/1999	0.0397
20/07/1999	0.0404
20/07/1999	0.041
18/07/1999	0.0416
19/07/1999	0.0423
19/07/1999	0.0429
17/07/1999	0.0435
17/07/1999	0.0442
19/07/1999	0.0448
15/07/1999	0.0454
18/07/1999	0.0461
15/07/1999	0.0467
17/07/1999	0.0473
15/07/1999	0.0479
18/07/1999	0.0486
19/07/1999	0.0492
19/07/1999	0.0498
20/07/1999	0.0505
17/07/1999	0.0511
16/07/1999	0.0517
18/07/1999	0.0524
19/07/1999	0.053
19/07/1999	0.0536
20/07/1999	0.0543
20/07/1999	0.0549
19/07/1999	0.0555
18/07/1999	0.0562
22/07/1999	0.0568
20/07/1999	0.0574
17/07/1999	0.058
17/07/1999	0.0587
19/07/1999	0.0593
16/07/1999	0.0599
18/07/1999	0.0606
22/07/1999	0.0612
20/07/1999	0.0618
18/07/1999	0.0625
20/07/1999	0.0631
16/07/1999	0.0637
13/07/1999	0.0644
14/07/1999	0.065
14/07/1999	0.0656
14/07/1999	0.0662
15/07/1999	0.0669
19/07/1999	0.0675
16/07/1999	0.0681
17/07/1999	0.0688
17/07/1999	0.0694
17/07/1999	0.07
14/07/1999	0.0707
13/07/1999	0.0713
16/07/1999	0.0719
15/07/1999	0.0726
16/07/1999	0.0732
18/07/1999	0.0738
14/07/1999	0.0744
13/07/1999	0.0751
17/07/1999	0.0757
16/07/1999	0.0763
17/07/1999	0.077
19/07/1999	0.0776
17/07/1999	0.0782
19/07/1999	0.0789
17/07/1999	0.0795
19/07/1999	0.0801
20/07/1999	0.0808
19/07/1999	0.0814
20/07/1999	0.082
22/07/1999	0.0826
20/07/1999	0.0833
19/07/1999	0.0839
17/07/1999	0.0845
21/07/1999	0.0852
19/07/1999	0.0858
22/07/1999	0.0864
23/07/1999	0.0871
19/07/1999	0.0877
18/07/1999	0.0883
22/07/1999	0.089
18/07/1999	0.0896
19/07/1999	0.0902
23/07/1999	0.0909
20/07/1999	0.0915
25/07/1999	0.0921
23/07/1999	0.0927
23/07/1999	0.0934
24/07/1999	0.094
27/07/1999	0.0946
24/07/1999	0.0953
27/07/1999	0.0959
26/07/1999	0.0965
24/07/1999	0.0972
26/07/1999	0.0978
24/07/1999	0.0984
23/07/1999	0.0991
23/07/1999	0.0997
26/07/1999	0.1003
23/07/1999	0.1009
24/07/1999	0.1016
29/07/1999	0.1022
26/07/1999	0.1028
24/07/1999	0.1035
29/07/1999	0.1041
27/07/1999	0.1047
22/07/1999	0.1054
20/07/1999	0.106
23/07/1999	0.1066
21/07/1999	0.1073
20/07/1999	0.1079
23/07/1999	0.1085
23/07/1999	0.1091
23/07/1999	0.1098
23/07/1999	0.1104
23/07/1999	0.111
23/07/1999	0.1117
20/07/1999	0.1123
21/07/1999	0.1129
21/07/1999	0.1136
27/07/1999	0.1142
23/07/1999	0.1148
22/07/1999	0.1155
25/07/1999	0.1161
22/07/1999	0.1167
22/07/1999	0.1174
19/07/1999	0.118
26/07/1999	0.1186
23/07/1999	0.1192
23/07/1999	0.1199
22/07/1999	0.1205
23/07/1999	0.1211
22/07/1999	0.1218
22/07/1999	0.1224
18/07/1999	0.123
16/07/1999	0.1237
16/07/1999	0.1243
16/07/1999	0.1249
16/07/1999	0.1256
20/07/1999	0.1262
20/07/1999	0.1268
20/07/1999	0.1274
19/07/1999	0.1281
18/07/1999	0.1287
19/07/1999	0.1293
19/07/1999	0.13
19/07/1999	0.1306
19/07/1999	0.1312
19/07/1999	0.1319
19/07/1999	0.1325
19/07/1999	0.1331
23/07/1999	0.1338
20/07/1999	0.1344
19/07/1999	0.135
17/07/1999	0.1356
22/07/1999	0.1363
19/07/1999	0.1369
22/07/1999	0.1375
21/07/1999	0.1382
21/07/1999	0.1388
19/07/1999	0.1394
19/07/1999	0.1401
19/07/1999	0.1407
18/07/1999	0.1413
22/07/1999	0.142
18/07/1999	0.1426
17/07/1999	0.1432
23/07/1999	0.1438
23/07/1999	0.1445
20/07/1999	0.1451
23/07/1999	0.1457
22/07/1999	0.1464
22/07/1999	0.147
20/07/1999	0.1476
19/07/1999	0.1483
20/07/1999	0.1489
24/07/1999	0.1495
21/07/1999	0.1502
22/07/1999	0.1508
24/07/1999	0.1514
22/07/1999	0.1521
22/07/1999	0.1527
17/07/1999	0.1533
25/07/1999	0.1539
22/07/1999	0.1546
23/07/1999	0.1552
21/07/1999	0.1558
23/07/1999	0.1565
22/07/1999	0.1571
21/07/1999	0.1577
16/07/1999	0.1584
14/07/1999	0.159
19/07/1999	0.1596
19/07/1999	0.1603
13/07/1999	0.1609
21/07/1999	0.1615
19/07/1999	0.1621
23/07/1999	0.1628
17/07/1999	0.1634
18/07/1999	0.164
18/07/1999	0.1647
17/07/1999	0.1653
16/07/1999	0.1659
18/07/1999	0.1666
21/07/1999	0.1672
19/07/1999	0.1678
17/07/1999	0.1685
21/07/1999	0.1691
17/07/1999	0.1697
18/07/1999	0.1703
16/07/1999	0.171
23/07/1999	0.1716
19/07/1999	0.1722
19/07/1999	0.1729
18/07/1999	0.1735
19/07/1999	0.1741
18/07/1999	0.1748
17/07/1999	0.1754
13/07/1999	0.176
12/07/1999	0.1767
17/07/1999	0.1773
11/07/1999	0.1779
11/07/1999	0.1785
17/07/1999	0.1792
14/07/1999	0.1798
14/07/1999	0.1804
15/07/1999	0.1811
15/07/1999	0.1817
15/07/1999	0.1823
14/07/1999	0.183
13/07/1999	0.1836
16/07/1999	0.1842
18/07/1999	0.1849
16/07/1999	0.1855
14/07/1999	0.1861
20/07/1999	0.1868
15/07/1999	0.1874
16/07/1999	0.188
12/07/1999	0.1886
22/07/1999	0.1893
17/07/1999	0.1899
18/07/1999	0.1905
16/07/1999	0.1912
16/07/1999	0.1918
13/07/1999	0.1924
13/07/1999	0.1931
14/07/1999	0.1937
12/07/1999	0.1943
14/07/1999	0.195
12/07/1999	0.1956
20/07/1999	0.1962
14/07/1999	0.1968
12/07/1999	0.1975
19/07/1999	0.1981
16/07/1999	0.1987
15/07/1999	0.1994
16/07/1999	0.2
15/07/1999	0.2006
14/07/1999	0.2013
14/07/1999	0.2019
