Date	Time	T	I	N	U
01/08/2018	10:05:00	20.8488636	363.7893982	0.000326011	0.098491527
01/08/2018	11:05:00	21.12837219	346.7645874	0.00031784	0.137587911
01/08/2018	12:05:00	21.38592911	312.6322327	0.000311088	0.119333816
01/08/2018	13:05:00	21.57679558	264.5262451	0.000308913	0.101723081
01/08/2018	14:05:00	21.71640968	203.8181	0.000305216	0.109590811
01/08/2018	15:05:00	21.7580471	136.4352417	0.000303302	0.11752539
01/08/2018	16:05:00	21.6952095	71.69244385	0.000301975	0.105330183
01/08/2018	17:05:00	21.54825974	15.93978024	0.000300874	0.10165453
01/08/2018	18:05:00	21.41596222	0	0.000300337	0.108670204
01/08/2018	19:05:00	21.26966858	0	0.000310986	0.106276978
01/08/2018	20:05:00	21.14038277	0	0.000321233	0.102832494
01/08/2018	21:05:00	21.02048683	0	0.000331605	0.10265918
01/08/2018	22:05:00	20.90650749	0	0.000342796	0.10643144
01/08/2018	23:05:00	20.79715729	0	0.000355493	0.097088599
02/08/2018	00:05:00	20.69523621	0	0.000368602	0.099418226
02/08/2018	01:05:00	20.6049366	0	0.000378485	0.10559257
02/08/2018	02:05:00	20.52073097	3.782387495	0.000381458	0.103945935
02/08/2018	03:05:00	20.44250488	52.96513748	0.000377543	0.102597425
02/08/2018	04:05:00	20.37409973	117.2056961	0.000371375	0.105914378
02/08/2018	05:05:00	20.32982635	181.9923248	0.000365813	0.107730171
02/08/2018	06:05:00	20.39766312	232.7200928	0.000360456	0.107435157
02/08/2018	07:05:00	20.54136848	285.2988281	0.00035435	0.108063103
02/08/2018	08:05:00	20.73180771	318.297821	0.000349074	0.110094881
02/08/2018	09:05:00	20.96094513	350.5107727	0.00034367	0.111139608
02/08/2018	10:05:00	21.20764351	356.8752441	0.000338529	0.115221383
02/08/2018	11:05:00	21.4256115	340.3800659	0.000340408	0.143943693
02/08/2018	12:05:00	21.6273632	306.3643799	0.000337751	0.146550296
02/08/2018	13:05:00	21.79972839	259.4231567	0.000332727	0.129128185
02/08/2018	14:05:00	21.89056015	200.9438171	0.000333529	0.13572088
02/08/2018	15:05:00	21.94525146	136.1660309	0.000327204	0.144548003
02/08/2018	16:05:00	21.91032982	71.98644257	0.000321354	0.137453871
02/08/2018	17:05:00	21.7740593	16.43440437	0.000318666	0.13588081
02/08/2018	18:05:00	21.67067337	0	0.00031478	0.140573942
02/08/2018	19:05:00	21.57546616	0	0.000324635	0.140869333
02/08/2018	20:05:00	21.47378349	0	0.000337767	0.136792216
02/08/2018	21:05:00	21.38390541	0	0.000349251	0.139532865
02/08/2018	22:05:00	21.29942703	0	0.000360228	0.139246488
02/08/2018	23:05:00	21.22043228	0	0.000370493	0.123744305
03/08/2018	00:05:00	21.14442825	0	0.000381543	0.123637098
03/08/2018	01:05:00	21.06904221	0	0.000396307	0.134520828
03/08/2018	02:05:00	21.0055294	2.777164936	0.000398983	0.132374469
03/08/2018	03:05:00	20.94014931	49.18894577	0.000392447	0.127154299
03/08/2018	04:05:00	20.88087654	111.3633194	0.000387666	0.132518367
03/08/2018	05:05:00	20.84864235	175.7646484	0.000378817	0.134712886
03/08/2018	06:05:00	20.90427399	235.8803558	0.000372246	0.132306902
03/08/2018	07:05:00	21.01998711	286.3144836	0.00036717	0.132773268
03/08/2018	08:05:00	21.1896019	323.6929626	0.000359174	0.135724066
03/08/2018	09:05:00	21.38916016	344.2119751	0.000352363	0.135350632
03/08/2018	10:05:00	21.59752464	346.5061951	0.000346773	0.137419249
03/08/2018	11:05:00	21.79728699	327.2339478	0.000339918	0.162261002
03/08/2018	12:05:00	21.9715519	286.5587463	0.000332209	0.159149076
03/08/2018	13:05:00	22.11567879	232.9848328	0.000324859	0.144049705
03/08/2018	14:05:00	22.20234871	190.8763885	0.000320351	0.14856767
03/08/2018	15:05:00	22.2109127	128.4654388	0.000312066	0.155497051
03/08/2018	16:05:00	22.12493706	68.20812225	0.000304122	0.148293957
03/08/2018	17:05:00	21.95877647	14.54615402	0.000299196	0.146484911
03/08/2018	18:05:00	21.82687759	0	0.000295752	0.150516311
03/08/2018	19:05:00	21.70779037	0	0.000312137	0.150358783
03/08/2018	20:05:00	21.58828735	0	0.000331623	0.147684267
03/08/2018	21:05:00	21.47834015	0	0.000350933	0.149118428
03/08/2018	22:05:00	21.37698555	0	0.000369259	0.148323232
03/08/2018	23:05:00	21.281147	0	0.000385578	0.12600133
04/08/2018	00:05:00	21.18284035	0	0.000406018	0.127580285
04/08/2018	01:05:00	21.09173012	0	0.000429174	0.143853064
04/08/2018	02:05:00	21.02118301	1.151619434	0.000439804	0.140380976
04/08/2018	03:05:00	20.94951057	17.88524246	0.000431723	0.133423122
04/08/2018	04:05:00	20.88480759	44.23105621	0.000424393	0.14124833
04/08/2018	05:05:00	20.82852173	85.77426147	0.000409442	0.144399515
04/08/2018	06:05:00	20.80137253	123.058197	0.000401401	0.140810352
04/08/2018	07:05:00	20.81204796	163.5437164	0.000394526	0.141402583
04/08/2018	08:05:00	20.86496735	275.603241	0.000382807	0.145071526
04/08/2018	09:05:00	21.05240059	333.9200134	0.00037454	0.144439643
04/08/2018	10:05:00	21.31078148	336.390564	0.000366231	0.14334648
04/08/2018	11:05:00	21.56703377	321.6416931	0.000349007	0.159294173
04/08/2018	12:05:00	21.76432037	291.2097168	0.000337284	0.153811229
04/08/2018	13:05:00	21.9047699	246.7471924	0.000328937	0.144230028
04/08/2018	14:05:00	21.97031784	172.5264435	0.000320068	0.146389779
04/08/2018	15:05:00	21.94348717	129.6799164	0.000312026	0.151569286
04/08/2018	16:05:00	21.83109283	67.42863464	0.000302866	0.145362643
04/08/2018	17:05:00	21.63225365	12.79758263	0.000297325	0.143829732
04/08/2018	18:05:00	21.44974136	0	0.000295479	0.147669811
04/08/2018	19:05:00	21.27766418	0	0.000316055	0.146584225
04/08/2018	20:05:00	21.12254715	0	0.000338661	0.145794683
04/08/2018	21:05:00	20.99441528	0	0.000361423	0.146197064
04/08/2018	22:05:00	20.86865616	0	0.000501534	0.144535644
04/08/2018	23:05:00	20.7316494	0	0.000869842	0.124123122
05/08/2018	00:05:00	20.59280777	0	0.001113175	0.120920255
05/08/2018	01:05:00	20.4629364	0	0.001301264	0.139276802
05/08/2018	02:05:00	20.31310081	1.218655825	0.001434338	0.135519129
05/08/2018	03:05:00	20.17087173	45.43949509	0.001485362	0.127694429
05/08/2018	04:05:00	20.05978012	76.29033661	0.001446051	0.134167711
05/08/2018	05:05:00	19.95466042	151.1058044	0.001303864	0.137547673
05/08/2018	06:05:00	19.94703865	226.1745758	0.001178395	0.133403675
05/08/2018	07:05:00	20.04410744	274.1598206	0.001066101	0.132958526
05/08/2018	08:05:00	20.19037056	309.6174316	0.000955809	0.135964327
05/08/2018	09:05:00	20.39022064	329.0242004	0.00085808	0.135161296
05/08/2018	10:05:00	20.60369682	331.5815125	0.000843734	0.128902058
05/08/2018	11:05:00	20.77944183	316.5288086	0.00106257	0.113084109
05/08/2018	12:05:00	20.94485474	284.9657898	0.001171455	0.106004418
05/08/2018	13:05:00	21.06408882	239.2918396	0.001226609	0.115622058
05/08/2018	14:05:00	21.10967636	183.3286285	0.001236857	0.11005117
05/08/2018	15:05:00	21.0773468	122.2440186	0.001237294	0.106578157
05/08/2018	16:05:00	20.95236206	61.82196426	0.001225629	0.106341764
05/08/2018	17:05:00	20.74410057	11.53366375	0.001146871	0.104842261
05/08/2018	18:05:00	20.57056999	0	0.001058026	0.102913717
05/08/2018	19:05:00	20.42741776	0	0.001029892	0.098169011
05/08/2018	20:05:00	20.27937698	0	0.001007529	0.099045977
05/08/2018	21:05:00	20.15855026	0	0.000994831	0.095471814
05/08/2018	22:05:00	20.03987503	0	0.000986169	0.095572189
05/08/2018	23:05:00	19.83772659	0	0.00095934	0.125935094
06/08/2018	00:05:00	19.69174957	0	0.000944903	0.110146247
06/08/2018	01:05:00	19.58403587	0	0.000940402	0.096833402
06/08/2018	02:05:00	19.45395279	0.480024159	0.00093261	0.098327208
06/08/2018	03:05:00	19.34343529	37.01288223	0.000850929	0.106509368
06/08/2018	04:05:00	19.26381111	93.11006165	0.000769603	0.095017004
06/08/2018	05:05:00	19.18535423	153.7147675	0.000693817	0.091380184
06/08/2018	06:05:00	19.2240715	209.0183563	0.000623715	0.093332071
06/08/2018	07:05:00	19.36018753	254.6134033	0.000561517	0.094411471
06/08/2018	08:05:00	19.47598267	183.9727936	0.000501585	0.088562943
06/08/2018	09:05:00	19.55911255	121.388382	0.000453811	0.086564784
06/08/2018	10:05:00	19.65886879	131.3004761	0.00041037	0.097079062
06/08/2018	11:05:00	19.78247452	93.8407135	0.000367345	0.169095471
06/08/2018	12:05:00	19.90302467	174.5410156	0.000332326	0.158437039
06/08/2018	13:05:00	20.06401062	181.5326385	0.000306385	0.115813061
06/08/2018	14:05:00	20.27688789	163.2165375	0.000294071	0.124885422
06/08/2018	15:05:00	20.27626419	100.5918732	0.000276654	0.145517754
06/08/2018	16:05:00	20.19464874	47.81652451	0.000262594	0.126334911
06/08/2018	17:05:00	20.1104641	8.8367939	0.000255061	0.123098368
06/08/2018	18:05:00	20.00386047	0	0.000250563	0.131755879
06/08/2018	19:05:00	19.87627983	0	0.000264996	0.135326312
06/08/2018	20:05:00	19.81230545	0	0.000283623	0.128177896
06/08/2018	21:05:00	19.76475143	0	0.000302795	0.129213633
06/08/2018	22:05:00	19.70551109	0	0.000319676	0.133196858
06/08/2018	23:05:00	19.80926704	0	0.000355373	0.124702833
07/08/2018	00:05:00	19.8281498	0	0.000380671	0.130673988
07/08/2018	01:05:00	19.8079586	0	0.000398889	0.138738462
07/08/2018	02:05:00	19.80548096	0	0.000420337	0.142868967
07/08/2018	03:05:00	19.77630234	33.13173676	0.000395636	0.134604376
07/08/2018	04:05:00	19.73406601	84.48924255	0.000371532	0.141132542
07/08/2018	05:05:00	19.69966125	152.3278503	0.000349773	0.144993941
07/08/2018	06:05:00	19.77963066	222.2171936	0.000332996	0.144184119
07/08/2018	07:05:00	19.91817474	272.6506042	0.000314049	0.143324445
07/08/2018	08:05:00	20.15699768	309.1927185	0.000302886	0.145553908
07/08/2018	09:05:00	20.42241478	329.2301636	0.000290469	0.14832036
07/08/2018	10:05:00	20.70786476	332.5651855	0.00027838	0.14381883
07/08/2018	11:05:00	20.96598816	318.7703247	0.000261619	0.151880302
07/08/2018	12:05:00	21.19740868	285.9167175	0.000250516	0.1455585
07/08/2018	13:05:00	21.3644886	240.2534485	0.000245314	0.143061925
07/08/2018	14:05:00	21.44608116	183.7780762	0.000239567	0.142551333
07/08/2018	15:05:00	21.42517662	122.9593277	0.000235181	0.144745444
07/08/2018	16:05:00	21.29122734	60.77690506	0.000231735	0.143633609
07/08/2018	17:05:00	21.07331467	9.238832474	0.000228588	0.142318811
07/08/2018	18:05:00	20.86981964	0	0.000227524	0.142314773
07/08/2018	19:05:00	20.67967606	0	0.000246545	0.143534171
07/08/2018	20:05:00	20.4949398	0	0.000264651	0.143044293
07/08/2018	21:05:00	20.32888794	0	0.000283868	0.141782391
07/08/2018	22:05:00	20.17217255	0	0.00030374	0.14564552
07/08/2018	23:05:00	19.96154404	0	0.000312592	0.166952353
08/08/2018	00:05:00	19.77840424	0	0.000326496	0.158848783
08/08/2018	01:05:00	19.65634727	0	0.000347768	0.149368044
08/08/2018	02:05:00	19.57165337	0	0.000371254	0.150651059
08/08/2018	03:05:00	19.47395325	34.3307724	0.000351738	0.153210369
08/08/2018	04:05:00	19.4450798	88.68347168	0.000342507	0.150830192
08/08/2018	05:05:00	19.39811134	148.6839294	0.000328689	0.148413659
08/08/2018	06:05:00	19.48258209	215.9875488	0.000317866	0.148513183
08/08/2018	07:05:00	19.66293144	271.1239014	0.000309007	0.15206772
08/08/2018	08:05:00	19.8951683	306.8204651	0.000298835	0.147689753
08/08/2018	09:05:00	20.18786049	328.6577759	0.000291346	0.148427185
08/08/2018	10:05:00	20.4955616	330.8999329	0.000281072	0.144305205
08/08/2018	11:05:00	20.69385719	314.3250122	0.000252592	0.113780571
08/08/2018	12:05:00	20.9508667	283.3873291	0.000241289	0.100126532
08/08/2018	13:05:00	21.19021225	237.0954437	0.000245227	0.132859986
08/08/2018	14:05:00	21.20474625	181.1505737	0.000228924	0.127531209
08/08/2018	15:05:00	21.17563438	119.4118042	0.000227194	0.113947835
08/08/2018	16:05:00	21.06428909	58.33460617	0.000234034	0.127657634
08/08/2018	17:05:00	20.77339745	7.960971355	0.000226583	0.124715591
08/08/2018	18:05:00	20.54008484	0	0.000227827	0.118741422
08/08/2018	19:05:00	20.39949417	0	0.000258637	0.125408017
08/08/2018	20:05:00	20.15260506	0	0.000276793	0.119594941
08/08/2018	21:05:00	19.9562664	0	0.000299136	0.121820675
08/08/2018	22:05:00	19.87781715	0	0.000329488	0.121624428
08/08/2018	23:05:00	19.90517426	0	0.00037436	0.063963807
09/08/2018	00:05:00	19.90182114	0	0.000411146	0.075585778
09/08/2018	01:05:00	19.84414864	0	0.000440665	0.096269755
09/08/2018	02:05:00	19.70204544	0	0.00045098	0.087457171
09/08/2018	03:05:00	19.66836357	39.1897049	0.000437837	0.076694136
09/08/2018	04:05:00	19.62207603	99.77648163	0.000419698	0.082365984
09/08/2018	05:05:00	19.56143951	163.6924744	0.000396727	0.083378062
09/08/2018	06:05:00	19.63534927	224.0948792	0.000378275	0.083119922
09/08/2018	07:05:00	19.85271263	275.0766296	0.000369276	0.078050395
09/08/2018	08:05:00	20.12246132	311.8442688	0.000355899	0.082565234
09/08/2018	09:05:00	20.42855453	329.9863892	0.000341313	0.085267206
09/08/2018	10:05:00	20.74053192	330.3522949	0.000329877	0.076161523
09/08/2018	11:05:00	20.93550301	307.9014587	0.000297641	0.086499713
09/08/2018	12:05:00	21.07041359	260.4055176	0.000272886	0.056206598
09/08/2018	13:05:00	21.19085884	232.7798767	0.000263811	0.054846802
09/08/2018	14:05:00	21.16341591	177.8360443	0.000249364	0.035692211
09/08/2018	15:05:00	20.97151184	119.1907578	0.000237522	0.037505009
09/08/2018	16:05:00	20.60311508	54.57562637	0.000227766	0.016898985
09/08/2018	17:05:00	20.05689621	5.52017355	0.000724845	0.007663912
09/08/2018	18:05:00	19.56383324	0	0.000946359	0.016422544
09/08/2018	19:05:00	19.27844429	0	0.000926543	0.020198207
09/08/2018	20:05:00	18.83233452	0	0.001057546	0.044660529
09/08/2018	21:05:00	18.33953857	0	0.001415434	0.059167896
09/08/2018	22:05:00	17.88880539	0	0.001619547	0.058693498
09/08/2018	23:05:00	18.01571083	0	0.001760403	0.045721138
10/08/2018	00:05:00	17.72912407	0	0.001872191	0.072165242
10/08/2018	01:05:00	17.27754784	0	0.00198899	0.003530127
10/08/2018	02:05:00	17.62120247	0	0.002111116	0.041932263
10/08/2018	03:05:00	17.07248497	36.82172775	0.002124745	0.062929456
10/08/2018	04:05:00	16.54354858	67.32902527	0.002088074	0.054614815
10/08/2018	05:05:00	16.50729179	160.1081238	0.002066715	0.057592993
10/08/2018	06:05:00	16.60366631	219.4951477	0.002024978	0.058534508
10/08/2018	07:05:00	16.38773537	269.2089233	0.001941963	0.062980504
10/08/2018	08:05:00	16.72179794	305.9418335	0.001871175	0.066963524
10/08/2018	09:05:00	16.9502697	326.9583435	0.001800311	0.06101506
10/08/2018	10:05:00	17.13616371	329.5282288	0.001698836	0.054394595
10/08/2018	11:05:00	17.67017746	315.5308228	0.001656309	0.062211537
10/08/2018	12:05:00	18.01971054	283.8114319	0.001662296	0.081191465
10/08/2018	13:05:00	18.44419479	238.173233	0.001623547	0.015017611
10/08/2018	14:05:00	18.40340042	181.525177	0.0015468	0.028804104
10/08/2018	15:05:00	18.38234901	118.192276	0.001498558	0.081562166
10/08/2018	16:05:00	18.22578239	56.08116913	0.001439405	0.061719395
10/08/2018	17:05:00	17.90638161	5.550830841	0.001343597	0.061613347
10/08/2018	18:05:00	17.64830971	0	0.00132248	0.069711949
10/08/2018	19:05:00	17.38245201	0	0.001336957	0.082809414
10/08/2018	20:05:00	17.08080864	0	0.001340304	0.06854962
10/08/2018	21:05:00	16.8209877	0	0.001342789	0.070362088
10/08/2018	22:05:00	16.75126457	0	0.001349697	0.080724347
10/08/2018	23:05:00	16.39693642	0	0.001340313	0.102716753
11/08/2018	00:05:00	16.29665565	0	0.001329533	0.095494089
11/08/2018	01:05:00	16.22283173	0	0.001306017	0.085928559
11/08/2018	02:05:00	15.99118614	0	0.001325471	0.095634499
11/08/2018	03:05:00	15.87316608	35.08018875	0.001329075	0.08881284
11/08/2018	04:05:00	15.58296871	94.66041565	0.00130245	0.094317473
11/08/2018	05:05:00	15.41004944	158.7698059	0.001243114	0.088384456
11/08/2018	06:05:00	15.32287216	218.1901855	0.001160579	0.091376626
11/08/2018	07:05:00	15.43340206	268.0731506	0.001065952	0.092605825
11/08/2018	08:05:00	15.59450436	302.5358582	0.000972769	0.088257011
11/08/2018	09:05:00	15.83540916	238.5559845	0.000871499	0.092194272
11/08/2018	10:05:00	16.16559982	273.5527039	0.000762285	0.089449167
11/08/2018	11:05:00	16.93913078	141.2554016	0.000655976	0.084891324
11/08/2018	12:05:00	17.09555435	100.2106018	0.000575123	0.064536712
11/08/2018	13:05:00	17.2218132	227.7006836	0.000537459	0.070009752
11/08/2018	14:05:00	17.39805222	134.521637	0.000507678	0.069126933
11/08/2018	15:05:00	17.35824203	115.0100555	0.000480747	0.070389509
11/08/2018	16:05:00	17.25305557	53.26357651	0.000456961	0.062579326
11/08/2018	17:05:00	16.99642181	4.358267784	0.000431899	0.064039598
11/08/2018	18:05:00	16.82967949	0	0.000427179	0.060014412
11/08/2018	19:05:00	16.60104179	0	0.000440159	0.058224094
11/08/2018	20:05:00	16.41928101	0	0.00045063	0.059890116
11/08/2018	21:05:00	16.20867348	0	0.000461429	0.052747935
11/08/2018	22:05:00	16.00687408	0	0.00047399	0.060142913
11/08/2018	23:05:00	15.84568977	0	0.000489857	0.09973737
12/08/2018	00:05:00	15.72420883	0	0.000501569	0.108455445
12/08/2018	01:05:00	15.62283993	0	0.00051333	0.084549787
12/08/2018	02:05:00	15.45545101	0	0.000525832	0.090109786
12/08/2018	03:05:00	15.40710545	21.4041214	0.000487264	0.09869992
12/08/2018	04:05:00	15.2962656	45.01006317	0.000446501	0.090836928
12/08/2018	05:05:00	15.25301266	72.96927643	0.000410293	0.084644271
12/08/2018	06:05:00	15.24127197	93.1387558	0.000377592	0.086552597
12/08/2018	07:05:00	15.29567337	119.8072281	0.000348825	0.086447729
12/08/2018	08:05:00	15.33801651	142.2102966	0.000324235	0.078530838
12/08/2018	09:05:00	15.41789246	167.5923615	0.000302932	0.08170033
12/08/2018	10:05:00	15.57010174	164.2971039	0.000284879	0.082641918
12/08/2018	11:05:00	15.85080814	102.6166458	0.000269829	0.109028575
12/08/2018	12:05:00	16.0433712	82.80867767	0.000257178	0.094252725
12/08/2018	13:05:00	16.12961769	60.1039505	0.000246344	0.086561852
12/08/2018	14:05:00	16.18978882	47.40616989	0.000237233	0.093649037
12/08/2018	15:05:00	16.21357727	26.43790817	0.000229722	0.097440317
12/08/2018	16:05:00	16.22170258	9.047143936	0.000223532	0.093279894
12/08/2018	17:05:00	16.19698524	0.600598931	0.000219453	0.093774989
12/08/2018	18:05:00	16.17245102	0	0.000228476	0.095686019
12/08/2018	19:05:00	16.13947678	0	0.000240821	0.097159696
12/08/2018	20:05:00	16.07859993	0	0.000253549	0.097105725
12/08/2018	21:05:00	16.00577736	0	0.000266794	0.096337042
12/08/2018	22:05:00	15.9313345	0	0.000280557	0.095781353
12/08/2018	23:05:00	15.88291931	0	0.000293136	0.060931288
13/08/2018	00:05:00	15.7866745	0	0.000303973	0.049718702
13/08/2018	01:05:00	15.69570732	0	0.000315273	0.07052984
13/08/2018	02:05:00	15.68528652	0	0.000327575	0.068727525
13/08/2018	03:05:00	15.59706402	8.390838623	0.000316846	0.048722695
13/08/2018	04:05:00	15.55695343	20.31204605	0.000302675	0.055865767
13/08/2018	05:05:00	15.57048035	34.37998199	0.000290369	0.062604392
13/08/2018	06:05:00	15.56486893	58.36471939	0.000279001	0.051145917
13/08/2018	07:05:00	15.61070347	68.3559494	0.000268115	0.049010807
13/08/2018	08:05:00	15.71909714	72.87699127	0.000258432	0.055539935
13/08/2018	09:05:00	15.82153797	82.43721771	0.000249556	0.050192328
13/08/2018	10:05:00	15.95253658	84.81318665	0.000241291	0.048668756
13/08/2018	11:05:00	16.35284424	79.9128952	0.000235862	0.073216903
13/08/2018	12:05:00	16.54306221	75.01612091	0.000230063	0.047451709
13/08/2018	13:05:00	16.62471581	54.7513237	0.000224353	0.036648668
13/08/2018	14:05:00	16.80273819	45.10021591	0.000218756	0.04708846
13/08/2018	15:05:00	16.86935806	21.50408363	0.000214218	0.03265807
13/08/2018	16:05:00	16.84502983	9.602363586	0.000210094	0.027611599
13/08/2018	17:05:00	16.82728195	0.755608618	0.00020683	0.033307971
13/08/2018	18:05:00	16.78861237	0	0.000213858	0.019116918
13/08/2018	19:05:00	16.68808365	0	0.000224731	0.024749711
13/08/2018	20:05:00	16.68159866	0	0.000236231	0.031622785
13/08/2018	21:05:00	16.60677719	0	0.00024881	0.029377164
13/08/2018	22:05:00	16.52066231	0	0.000262192	0.034086856
13/08/2018	23:05:00	16.51844978	0	0.000278118	0.06079905
14/08/2018	00:05:00	16.42931366	0	0.000294693	0.062439481
14/08/2018	01:05:00	16.36450386	0	0.000312034	0.054744288
14/08/2018	02:05:00	16.39073944	0	0.000332196	0.062517121
14/08/2018	03:05:00	16.32601357	9.11736393	0.000327839	0.073170274
14/08/2018	04:05:00	16.26690483	34.23910141	0.000319169	0.070251444
14/08/2018	05:05:00	16.30908775	150.5905151	0.000313483	0.070155386
14/08/2018	06:05:00	16.38343239	208.6810608	0.000305297	0.077493932
14/08/2018	07:05:00	16.56561279	257.914032	0.000297295	0.077472599
14/08/2018	08:05:00	16.89229202	296.3399658	0.000291891	0.075805936
14/08/2018	09:05:00	17.23308754	319.1806946	0.000284824	0.078042368
14/08/2018	10:05:00	17.63991356	322.2085266	0.000278893	0.071973004
14/08/2018	11:05:00	18.06567574	306.4794006	0.000275457	0.008736202
14/08/2018	12:05:00	18.40343475	274.5352783	0.000268896	0.0155447
14/08/2018	13:05:00	18.68066978	227.7367706	0.000263366	0.034699055
14/08/2018	14:05:00	18.89188576	171.0430603	0.000260015	0.020385141
14/08/2018	15:05:00	18.97878265	108.8317413	0.000255783	0.023357494
14/08/2018	16:05:00	18.95994949	47.17499542	0.000252212	0.020622178
14/08/2018	17:05:00	18.86766815	1.28848815	0.000251788	0.024816693
14/08/2018	18:05:00	18.73754883	0	0.00026252	0.032007802
14/08/2018	19:05:00	18.5853653	0	0.000277914	0.042114435
14/08/2018	20:05:00	18.44344711	0	0.000294295	0.043123487
14/08/2018	21:05:00	18.29862976	0	0.000308286	0.04908742
14/08/2018	22:05:00	18.14482498	0	0.000320141	0.05872434
14/08/2018	23:05:00	18.00038528	0	0.000331702	0.054597367
15/08/2018	00:05:00	17.86277962	0	0.000342874	0.054860568
15/08/2018	01:05:00	17.73069191	0	0.000353261	0.063206869
15/08/2018	02:05:00	17.60474777	0	0.000361649	0.06533843
15/08/2018	03:05:00	17.49065399	29.04984856	0.000342118	0.059896889
15/08/2018	04:05:00	17.36968803	88.62717438	0.000324682	0.062295561
15/08/2018	05:05:00	17.26678085	118.5016022	0.000308437	0.06570159
15/08/2018	06:05:00	17.23668289	121.5809479	0.000294516	0.060809939
15/08/2018	07:05:00	17.22951889	168.9633179	0.000282961	0.060782568
15/08/2018	08:05:00	17.26889229	172.9343567	0.000272913	0.062058285
15/08/2018	09:05:00	17.3207531	206.1443939	0.00026411	0.060474023
15/08/2018	10:05:00	17.55560112	323.7182312	0.000256903	0.055299947
15/08/2018	11:05:00	17.96365547	307.6857605	0.000252938	0.041226353
15/08/2018	12:05:00	18.25351334	215.5441895	0.000248101	0.023008616
15/08/2018	13:05:00	18.47050858	227.9276733	0.00024277	0.030507893
15/08/2018	14:05:00	18.711689	169.7577209	0.000240204	0.034384703
15/08/2018	15:05:00	18.80556679	106.310524	0.000236387	0.023380135
15/08/2018	16:05:00	18.79940033	43.9519043	0.000232944	0.029201077
15/08/2018	17:05:00	18.76245117	0.366464049	0.000232287	0.035680601
15/08/2018	18:05:00	18.69536781	0	0.000243483	0.034046148
15/08/2018	19:05:00	18.62459373	0	0.000256066	0.043791488
15/08/2018	20:05:00	18.59684753	0	0.000271213	0.043825642
15/08/2018	21:05:00	18.53449249	0	0.000285141	0.047534323
15/08/2018	22:05:00	18.47978401	0	0.000299382	0.059381351
15/08/2018	23:05:00	18.58872795	0	0.000327081	0.070769319
16/08/2018	00:05:00	18.58350754	0	0.000346626	0.078686036
16/08/2018	01:05:00	18.52812195	0	0.000359657	0.077191551
16/08/2018	02:05:00	18.5452404	0	0.000380564	0.082451865
16/08/2018	03:05:00	18.48093987	27.21549034	0.000364795	0.084658959
16/08/2018	04:05:00	18.41606522	87.06748962	0.000349467	0.090431073
16/08/2018	05:05:00	18.38340187	151.0577545	0.000338179	0.091401319
16/08/2018	06:05:00	18.38845253	211.3594513	0.000324213	0.093727047
16/08/2018	07:05:00	18.47620964	262.3521118	0.000327042	0.097487571
16/08/2018	08:05:00	18.64728355	298.1397095	0.000477826	0.09553304
16/08/2018	09:05:00	18.83371735	318.1272278	0.000589012	0.099337632
16/08/2018	10:05:00	19.06804657	320.9213562	0.000584582	0.104477489
16/08/2018	11:05:00	19.34602737	306.1124268	0.000545387	0.141470395
16/08/2018	12:05:00	19.55742455	274.2341614	0.000512916	0.139503581
16/08/2018	13:05:00	19.72982788	227.1698151	0.000487385	0.116249455
16/08/2018	14:05:00	19.84875298	168.6738739	0.000466157	0.125851957
16/08/2018	15:05:00	19.86541939	105.7725983	0.00044252	0.136492046
16/08/2018	16:05:00	19.80689049	43.44988632	0.000423192	0.125426474
16/08/2018	17:05:00	19.67926598	0	0.00040922	0.123637281
16/08/2018	18:05:00	19.55676651	0	0.00042445	0.130674199
16/08/2018	19:05:00	19.44359207	0	0.000441036	0.129560195
16/08/2018	20:05:00	19.32821083	0	0.000456668	0.124045058
16/08/2018	21:05:00	19.20976448	0	0.000472183	0.126631547
16/08/2018	22:05:00	19.09535408	0	0.000488745	0.126290924
16/08/2018	23:05:00	19.00943565	0	0.000511472	0.096468083
17/08/2018	00:05:00	18.92306328	0	0.000528733	0.108367312
17/08/2018	01:05:00	18.83754921	0	0.000542052	0.123020387
17/08/2018	02:05:00	18.7361393	0	0.000556357	0.116806113
17/08/2018	03:05:00	18.63088036	23.62564087	0.000537781	0.110180235
17/08/2018	04:05:00	18.53762245	73.09739685	0.000516622	0.120593289
17/08/2018	05:05:00	18.46030617	98.7684021	0.000494149	0.122782105
17/08/2018	06:05:00	18.4336319	133.543335	0.000474808	0.117007331
17/08/2018	07:05:00	18.44015312	212.8185883	0.000456684	0.120241339
17/08/2018	08:05:00	18.56456566	291.5301208	0.000438494	0.123799734
17/08/2018	09:05:00	18.77489662	302.2130737	0.000422388	0.122675075
17/08/2018	10:05:00	18.99983597	315.5281982	0.000406361	0.121324604
17/08/2018	11:05:00	19.20377922	270.5228271	0.000387403	0.143484847
17/08/2018	12:05:00	19.37339211	227.5930176	0.000372431	0.12655288
17/08/2018	13:05:00	19.52274895	232.2360535	0.000361917	0.117851501
17/08/2018	14:05:00	19.63335609	172.0346985	0.00034827	0.122767301
17/08/2018	15:05:00	19.66333199	107.1470947	0.00033882	0.124326135
17/08/2018	16:05:00	19.60220718	43.06895065	0.000329948	0.117463021
17/08/2018	17:05:00	19.47297668	0	0.000322955	0.116008778
17/08/2018	18:05:00	19.34986305	0	0.000335758	0.118524401
